"094年11月02日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="03586 ","群益20          ","70,468,000","1,554,000","68,914,000",
="03588 ","元大CM          ","44,022,000","1,984,000","42,038,000",
="03587 ","元大CL          ","36,513,000","1,463,000","35,050,000",
="03589 ","凱基1Z          ","15,619,000","708,000","14,911,000",
"2418  ","雅新            ","4,062,000","801,000","3,261,000",
"2363  ","矽統            ","3,978,000","1,171,000","2,807,000",
="03063 ","大華GK          ","1,624,000","0","1,624,000",
"2325  ","矽品            ","2,067,000","516,000","1,551,000",
"2446  ","全懋            ","1,600,000","140,000","1,460,000",
="03136 ","凱基88          ","1,236,000","82,000","1,154,000",
"2303  ","聯電            ","2,611,000","1,458,000","1,153,000",
="03085 ","元富JL          ","1,313,000","182,000","1,131,000",
="0050  ","元大台灣50      ","1,822,000","700,000","1,122,000",
="03299 ","大華HA          ","1,569,000","447,000","1,122,000",
="03567 ","永豐3L          ","1,269,000","159,000","1,110,000",
"2886  ","兆豐金          ","1,160,000","89,000","1,071,000",
="03292 ","大華GT          ","1,047,000","0","1,047,000",
="03124 ","永豐1A          ","1,793,000","752,000","1,041,000",
"2448  ","晶電            ","1,316,000","314,000","1,002,000",
"1402  ","遠東新          ","1,223,000","232,000","991,000",
="03581 ","群益15          ","2,163,000","1,223,000","940,000",
"2313  ","華通            ","920,000","68,000","852,000",
"2353  ","宏碁            ","1,269,000","418,000","851,000",
"2903  ","遠百            ","931,000","130,000","801,000",
="03257 ","永豐1K          ","1,572,000","781,000","791,000",
="03288 ","凱基1G          ","950,000","192,000","758,000",
="03135 ","凱基87          ","993,000","267,000","726,000",
="03097 ","凱基85          ","701,000","0","701,000",
="03137 ","凱基89          ","666,000","1,000","665,000",
="03398 ","永豐2G          ","871,000","209,000","662,000",
="03125 ","永豐1B          ","1,089,000","441,000","648,000",
="03198 ","統一BK          ","1,627,000","995,000","632,000",
"2357  ","華碩            ","1,007,000","394,000","613,000",
="03333 ","永豐1S          ","1,657,000","1,063,000","594,000",
"2340  ","光磊            ","599,000","39,000","560,000",
="03417 ","富邦AL          ","2,411,000","1,866,000","545,000",
="03536 ","大華JC          ","2,105,000","1,561,000","544,000",
"2002  ","中鋼            ","690,000","168,000","522,000",
="03439 ","第一46          ","705,000","198,000","507,000",
="03061 ","大華GI          ","667,000","174,000","493,000",
="03146 ","統一AY          ","918,000","430,000","488,000",
="03222 ","富邦LU          ","471,000","0","471,000",
"2356  ","英業達          ","805,000","339,000","466,000",
"2417  ","圓剛            ","590,000","130,000","460,000",
="03413 ","國泰FH          ","1,411,000","962,000","449,000",
"3006  ","晶豪科          ","463,000","28,000","435,000",
"1717  ","長興            ","509,000","76,000","433,000",
"2330  ","台積電          ","2,202,000","1,782,000","420,000",
="03117 ","亞東GK          ","446,000","35,000","411,000",
="03159 ","國票BH          ","400,000","0","400,000",
"2409  ","友達            ","2,274,000","1,881,000","393,000",
="03171 ","日盛MP          ","565,000","174,000","391,000",
"2841  ","台開            ","390,000","0","390,000",
"2492  ","華新科          ","490,000","105,000","385,000",
="03362 ","富邦N8          ","1,146,000","777,000","369,000",
="03134 ","凱基86          ","365,000","0","365,000",
="03095 ","凱基83          ","362,000","0","362,000",
"3034  ","聯詠            ","508,000","146,000","362,000",
"3037  ","欣興            ","460,000","103,000","357,000",
"3367  ","英華達          ","386,000","35,000","351,000",
"2618  ","長榮航          ","371,000","26,000","345,000",
="03285 ","永昌KR          ","1,217,000","874,000","343,000",
"3059  ","華晶科          ","474,000","140,000","334,000",
"2882  ","國泰金          ","401,000","68,000","333,000",
="03109 ","元大9U          ","357,000","37,000","320,000",
="03335 ","永豐1U          ","521,000","207,000","314,000",
"6505  ","台塑化          ","362,000","56,000","306,000",
="03466 ","大華HU          ","2,132,000","1,827,000","305,000",
="03307 ","元大19          ","785,000","489,000","296,000",
"3214  ","元砷            ","315,000","19,000","296,000",
"2104  ","國際中橡        ","310,000","14,712","295,288",
