"096年04月25日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="05152 ","統一HC          ","20,883,000","887,000","19,996,000",
="05147 ","元大GB          ","15,431,000","1,441,000","13,990,000",
="05148 ","統一GY          ","15,767,000","1,793,000","13,974,000",
="05146 ","元大GA          ","15,594,000","1,657,000","13,937,000",
="05149 ","統一GZ          ","14,611,000","705,000","13,906,000",
="05154 ","統一HE          ","15,271,000","1,432,000","13,839,000",
="05151 ","統一HB          ","14,373,000","2,463,000","11,910,000",
="05155 ","統一HF          ","11,573,000","34,000","11,539,000",
="05153 ","統一HD          ","11,461,000","159,000","11,302,000",
"2475  ","華映            ","2,257,000","400,000","1,857,000",
="04452 ","富邦DU          ","1,795,000","0","1,795,000",
"6116  ","彩晶            ","3,520,000","1,837,000","1,683,000",
="04826 ","康和AA          ","2,121,000","474,000","1,647,000",
="04788 ","元富MF          ","1,591,000","10,000","1,581,000",
="04443 ","元富LJ          ","1,498,000","2,000","1,496,000",
"3009  ","奇美電          ","3,158,000","1,732,000","1,426,000",
="04456 ","富邦DY          ","1,414,000","0","1,414,000",
"2915  ","潤泰全          ","1,379,000","32,000","1,347,000",
"2363  ","矽統            ","1,277,000","42,000","1,235,000",
"2887  ","台新金          ","1,349,000","238,000","1,111,000",
"9904  ","寶成            ","1,594,000","483,000","1,111,000",
"3474  ","華亞科          ","1,063,000","19,000","1,044,000",
"8078  ","華寶            ","1,075,000","180,000","895,000",
"2352  ","佳世達          ","856,000","0","856,000",
="04262 ","永豐7R          ","825,000","0","825,000",
"2379  ","瑞昱            ","842,000","18,000","824,000",
"1444  ","力麗            ","830,000","24,000","806,000",
="04263 ","永豐7S          ","774,000","1,000","773,000",
="04539 ","元大CQ          ","807,000","40,000","767,000",
="04722 ","永豐9J          ","1,567,000","867,000","700,000",
"2350  ","環電            ","2,504,000","1,830,000","674,000",
="04495 ","統一DX          ","735,000","85,000","650,000",
="04895 ","元大EU          ","1,031,000","399,000","632,000",
"2330  ","台積電          ","1,164,000","555,000","609,000",
="04848 ","永豐9X          ","973,000","406,000","567,000",
"2485  ","兆赫            ","773,000","210,000","563,000",
"3026  ","禾伸堂          ","598,000","56,000","542,000",
="05005 ","群益C9          ","1,872,000","1,352,000","520,000",
="04552 ","統一EG          ","539,000","20,000","519,000",
"6189  ","豐藝            ","729,000","226,000","503,000",
="04523 ","日盛57          ","499,000","0","499,000",
="04457 ","富邦DZ          ","480,000","0","480,000",
="04694 ","統一FJ          ","492,000","30,000","462,000",
"3037  ","欣興            ","486,000","31,000","455,000",
"2402  ","毅嘉            ","509,000","60,000","449,000",
="04493 ","統一DV          ","445,000","0","445,000",
="04391 ","統一DQ          ","1,098,000","664,000","434,000",
="05129 ","大華1L          ","746,000","340,000","406,000",
"2329  ","華泰            ","400,000","0","400,000",
"2105  ","正新            ","900,000","502,250","397,750",
="04703 ","亞東JT          ","578,000","185,000","393,000",
="04569 ","大華NL          ","556,000","165,000","391,000",
"5608  ","四維航          ","430,000","44,000","386,000",
="04471 ","永豐8P          ","385,000","0","385,000",
"6239  ","力成            ","371,000","6,000","365,000",
="04491 ","統一DT          ","1,080,000","721,000","359,000",
"2101  ","南港            ","354,000","0","354,000",
="04496 ","統一DY          ","494,000","148,000","346,000",
"2489  ","瑞軒            ","488,000","147,000","341,000",
="04444 ","元富LK          ","362,000","45,000","317,000",
="04683 ","元大DW          ","673,000","356,000","317,000",
="04864 ","亞東JY          ","475,000","172,000","303,000",
="04415 ","永豐8F          ","1,000,000","710,000","290,000",
="04887 ","元大EL          ","1,692,000","1,408,000","284,000",
"2374  ","佳能            ","590,000","308,000","282,000",
="04853 ","統一FW          ","738,000","458,000","280,000",
="04663 ","永豐9H          ","765,000","491,000","274,000",
"4906  ","正文            ","274,000","0","274,000",
="04601 ","群益80          ","608,000","339,000","269,000",
"2006  ","東和鋼鐵        ","296,000","28,000","268,000",
="04535 ","工銀LE          ","581,000","322,000","259,000",
="04898 ","凱基7C          ","1,543,000","1,287,000","256,000",
="04375 ","元大CG          ","475,000","225,000","250,000",
="04458 ","富邦EA          ","250,000","0","250,000",
="04604 ","元大DC          ","250,000","0","250,000",
"9934  ","成霖            ","250,000","3,000","247,000",
"5471  ","松翰            ","256,000","10,000","246,000",
"2609  ","陽明            ","250,000","10,000","240,000",
="04743 ","凱基6B          ","3,976,000","3,738,000","238,000",
"2881  ","富邦金          ","381,000","144,000","237,000",
"1802  ","台玻            ","250,000","17,000","233,000",
"2401  ","凌陽            ","251,000","21,000","230,000",
"2417  ","圓剛            ","219,000","2,000","217,000",
"2905  ","三商            ","217,000","0","217,000",
"2356  ","英業達          ","216,000","0","216,000",
="05128 ","大華1K          ","1,313,000","1,103,000","210,000",
="04596 ","永豐9A          ","487,000","279,000","208,000",
="04894 ","元大ET          ","749,000","542,000","207,000",
="04525 ","日盛59          ","202,000","0","202,000",
="04261 ","永豐7Q          ","200,000","0","200,000",
"6142  ","友勁            ","200,000","0","200,000",
="04661 ","永豐9F          ","223,000","24,000","199,000",
="04834 ","兆豐M9          ","466,000","272,000","194,000",
"8105  ","凌巨            ","200,000","7,000","193,000",
="04522 ","日盛56          ","324,000","133,000","191,000",
"2451  ","創見            ","196,000","10,000","186,000",
="05047 ","兆豐AD          ","961,000","776,000","185,000",
="04978 ","永豐A8          ","1,686,000","1,503,000","183,000",
="04308 ","日盛BN          ","190,000","10,000","180,000",
="04486 ","康和DL          ","264,000","84,000","180,000",
="04169 ","工銀KW          ","179,000","0","179,000",
="04472 ","永豐8Q          ","219,000","40,000","179,000",
="04418P","燿華永豐94售01  ","321,000","147,000","174,000",
="05019 ","元大KA          ","489,000","315,000","174,000",
"1216  ","統一            ","267,000","94,000","173,000",
