"099年09月29日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2409  ","友達            ","10,585,000","0","10,585,000",
" ","3481  ","群創            ","10,048,000","86,000","9,962,000",
" ","1444  ","力麗            ","3,158,000","0","3,158,000",
" ","3189  ","景碩            ","2,646,000","0","2,646,000",
" ","1702  ","南僑            ","1,874,000","50,000","1,824,000",
" ","2314  ","台揚            ","1,298,000","0","1,298,000",
" ","3034  ","聯詠            ","1,389,000","200,000","1,189,000",
" ","2352  ","佳世達          ","970,000","0","970,000",
" ","6120  ","達運            ","915,000","0","915,000",
" ","2367  ","燿華            ","824,000","0","824,000",
" ","3545  ","敦泰            ","804,000","0","804,000",
" ","9910  ","豐泰            ","750,000","0","750,000",
" ","911606","超級            ","725,000","0","725,000",
" ","2481  ","強茂            ","710,000","41","709,959",
" ","2419  ","仲琦            ","879,000","172,000","707,000",
" ","910322","康師傅-DR       ","650,000","0","650,000",
" ","2448  ","晶電            ","645,000","0","645,000",
" ","3519  ","綠能            ","859,000","246,000","613,000",
" ","5854  ","合庫            ","597,000","0","597,000",
" ","1402  ","遠東新          ","590,000","0","590,000",
" ","2473  ","思源            ","538,000","0","538,000",
" ","2317  ","鴻海            ","524,000","0","524,000",
" ","1409  ","新纖            ","500,000","0","500,000",
" ","2345  ","智邦            ","500,000","0","500,000",
" ","3050  ","鈺德            ","500,000","0","500,000",
" ","2601  ","益航            ","500,000","20,000","480,000",
" ","3062  ","建漢            ","464,000","0","464,000",
" ","2204  ","中華            ","450,000","0","450,000",
" ","2471  ","資通            ","441,000","0","441,000",
" ","2311  ","日月光          ","915,000","500,000","415,000",
" ","1101  ","台泥            ","412,000","17,000","395,000",
" ","5471  ","松翰            ","373,000","0","373,000",
" ","4106  ","雃博            ","371,000","0","371,000",
" ","2474  ","可成            ","351,000","0","351,000",
" ","8016  ","矽創            ","420,000","75,000","345,000",
" ","1319  ","東陽            ","375,000","70,000","305,000",
" ","1440  ","南紡            ","300,000","0","300,000",
" ","2103  ","台橡            ","300,000","0","300,000",
" ","3231  ","緯創            ","304,000","13,000","291,000",
" ","6285  ","啟碁            ","284,000","0","284,000",
" ","2002  ","中鋼            ","269,000","0","269,000",
" ","2547  ","日勝生          ","259,000","0","259,000",
" ","1102  ","亞泥            ","250,000","0","250,000",
" ","3080  ","威力盟          ","225,000","0","225,000",
" ","2347  ","聯強            ","219,000","3,000","216,000",
" ","1504  ","東元            ","213,000","0","213,000",
" ","1903  ","士紙            ","210,000","0","210,000",
" ","3059  ","華晶科          ","200,000","0","200,000",
" ","9941  ","裕融            ","200,000","0","200,000",
" ","2511  ","太子            ","185,000","0","185,000",
" ","1802  ","台玻            ","196,000","20,000","176,000",
" ","1537  ","廣隆            ","172,000","0","172,000",
" ","2201  ","裕隆            ","220,000","50,000","170,000",
" ","1210  ","大成            ","150,000","0","150,000",
" ","1521  ","大億            ","300,000","150,000","150,000",
" ","6224  ","聚鼎            ","145,000","0","145,000",
" ","6278  ","台表科          ","124,000","0","124,000",
" ","2376  ","技嘉            ","120,000","0","120,000",
" ","1201  ","味全            ","100,000","0","100,000",
" ","1701  ","中化            ","100,000","0","100,000",
" ","2332  ","友訊            ","100,000","0","100,000",
" ","2467  ","志聖            ","100,000","0","100,000",
" ","3573  ","穎台            ","100,000","0","100,000",
" ","6271  ","同欣電          ","100,000","0","100,000",
" ","1707  ","葡萄王          ","90,000","0","90,000",
" ","1473  ","台南            ","85,000","0","85,000",
" ","2015  ","豐興            ","80,000","0","80,000",
" ","4904  ","遠傳            ","80,000","0","80,000",
" ","2912  ","統一超          ","74,000","0","74,000",
" ","3044  ","健鼎            ","67,000","0","67,000",
" ","6505  ","台塑化          ","63,000","0","63,000",
" ","3406  ","玉晶光          ","380,000","325,000","55,000",
" ","2609  ","陽明            ","50,000","0","50,000",
" ","2704  ","國賓            ","50,000","0","50,000",
" ","2393  ","億光            ","49,000","0","49,000",
" ","3026  ","禾伸堂          ","49,000","0","49,000",
" ","6239  ","力成            ","47,000","0","47,000",
" ","3209  ","全科            ","45,000","0","45,000",
" ","2545  ","皇翔            ","43,000","0","43,000",
" ","2227  ","裕日車          ","66,000","24,000","42,000",
" ","2324  ","仁寶            ","42,000","0","42,000",
" ","3022  ","威強電          ","30,000","0","30,000",
" ","3013  ","晟銘電          ","25,000","0","25,000",
" ","2402  ","毅嘉            ","22,000","0","22,000",
" ","5203  ","訊連            ","19,000","0","19,000",
" ","3311  ","閎暉            ","16,000","0","16,000",
" ","2308  ","台達電          ","12,000","0","12,000",
" ","2707  ","晶華            ","7,000","0","7,000",
" ","2384  ","勝華            ","1,910,000","11,948,000","-10,038,000",
" ","2603  ","長榮            ","0","3,020,000","-3,020,000",
" ","2881  ","富邦金          ","0","2,837,000","-2,837,000",
" ","3017  ","奇鋐            ","0","2,274,000","-2,274,000",
" ","2504  ","國產            ","0","1,704,000","-1,704,000",
" ","6282  ","康舒            ","0","1,441,000","-1,441,000",
" ","1905  ","華紙            ","0","1,366,000","-1,366,000",
" ","8039  ","台虹            ","0","1,298,000","-1,298,000",
" ","2888  ","新光金          ","0","1,225,000","-1,225,000",
" ","9945  ","潤泰新          ","50,000","1,228,000","-1,178,000",
" ","2105  ","正新            ","0","1,133,000","-1,133,000",
" ","2301  ","光寶科          ","0","1,000,000","-1,000,000",
" ","2412  ","中華電          ","0","916,000","-916,000",
" ","3049  ","和鑫            ","0","850,000","-850,000",
" ","3514  ","昱晶            ","0","846,000","-846,000",
" ","3584  ","介面            ","0","798,000","-798,000",
" ","9911  ","櫻花            ","0","760,000","-760,000",
" ","3041  ","揚智            ","0","716,000","-716,000",
" ","1447  ","力鵬            ","0","700,000","-700,000",
" ","2353  ","宏碁            ","756,000","1,456,000","-700,000",
" ","2801  ","彰銀            ","0","700,000","-700,000",
" ","2618  ","長榮航          ","150,000","800,000","-650,000",
" ","6202  ","盛群            ","0","600,000","-600,000",
" ","3042  ","晶技            ","309,000","907,985","-598,985",
" ","8213  ","志超            ","0","557,000","-557,000",
" ","3450  ","聯鈞            ","0","555,000","-555,000",
" ","3030  ","德律            ","0","550,000","-550,000",
" ","2520  ","冠德            ","0","545,000","-545,000",
" ","2887  ","台新金          ","0","538,000","-538,000",
" ","1304  ","台聚            ","0","511,000","-511,000",
" ",="0061  ","元大寶滬深      ","0","500,000","-500,000",
" ","3622  ","洋華            ","0","498,000","-498,000",
" ","2031  ","新光鋼          ","20,000","505,000","-485,000",
" ","3576  ","聯合再生        ","0","436,473","-436,473",
" ","2337  ","旺宏            ","0","400,000","-400,000",
" ","5534  ","長虹            ","100,000","476,580","-376,580",
" ","9933  ","中鼎            ","0","375,000","-375,000",
" ","2548  ","華固            ","0","352,000","-352,000",
" ","1305  ","華夏            ","0","350,000","-350,000",
" ","2373  ","震旦行          ","0","336,000","-336,000",
" ","2610  ","華航            ","0","300,000","-300,000",
" ","3036  ","文曄            ","0","300,000","-300,000",
" ","3686  ","達能            ","0","300,000","-300,000",
" ","8046  ","南電            ","0","300,000","-300,000",
" ","6153  ","嘉聯益          ","0","298,000","-298,000",
" ","8163  ","達方            ","0","270,000","-270,000",
" ","3561  ","昇陽光電        ","0","269,960","-269,960",
" ","2882  ","國泰金          ","0","258,850","-258,850",
" ","2886  ","兆豐金          ","0","244,000","-244,000",
" ","2362  ","藍天            ","0","240,000","-240,000",
" ","4930  ","燦星網          ","0","239,000","-239,000",
" ","1301  ","台塑            ","164,000","400,000","-236,000",
" ","4938  ","和碩            ","0","231,000","-231,000",
" ","1477  ","聚陽            ","0","212,000","-212,000",
" ","2605  ","新興            ","0","203,000","-203,000",
" ","6230  ","超眾            ","0","200,000","-200,000",
" ","2104  ","國際中橡        ","0","184,000","-184,000",
" ","2303  ","聯電            ","0","175,000","-175,000",
" ","2327  ","國巨            ","0","172,000","-172,000",
" ","3702  ","大聯大          ","0","169,000","-169,000",
" ","1733  ","五鼎            ","177,000","340,000","-163,000",
" ","2049  ","上銀            ","0","162,000","-162,000",
" ","2615  ","萬海            ","0","162,000","-162,000",
" ","2498  ","宏達電          ","5,000","160,000","-155,000",
" ","2464  ","盟立            ","0","154,000","-154,000",
" ","9939  ","宏全            ","0","153,000","-153,000",
" ","1614  ","三洋電          ","0","146,000","-146,000",
" ","1714  ","和桐            ","0","143,000","-143,000",
" ","6206  ","飛捷            ","0","138,250","-138,250",
" ","6605  ","帝寶            ","0","132,000","-132,000",
" ","2107  ","厚生            ","0","130,000","-130,000",
" ","3037  ","欣興            ","173,000","300,000","-127,000",
" ","4919  ","新唐            ","0","123,000","-123,000",
" ","2454  ","聯發科          ","0","113,000","-113,000",
" ","2495  ","普安            ","0","109,000","-109,000",
" ","6139  ","亞翔            ","0","100,000","-100,000",
" ","1722  ","台肥            ","302,000","400,000","-98,000",
" ","2403  ","友尚            ","0","92,540","-92,540",
" ","1717  ","長興            ","0","74,000","-74,000",
" ","2903  ","遠百            ","0","65,000","-65,000",
" ","2702  ","華園            ","0","60,000","-60,000",
" ","2883  ","開發金          ","0","59,000","-59,000",
" ","1605  ","華新            ","150,000","207,000","-57,000",
" ","2915  ","潤泰全          ","0","56,000","-56,000",
" ","2428  ","興勤            ","0","52,000","-52,000",
" ","2455  ","全新            ","0","50,000","-50,000",
" ","6152  ","百一            ","0","50,000","-50,000",
" ","1476  ","儒鴻            ","0","35,000","-35,000",
" ","3043  ","科風            ","533,000","566,000","-33,000",
" ","3014  ","聯陽            ","250,000","280,000","-30,000",
" ","5388  ","中磊            ","0","30,000","-30,000",
" ","3060  ","銘異            ","0","26,000","-26,000",
" ","6286  ","立錡            ","50,000","75,300","-25,300",
" ","2385  ","群光            ","15,000","40,000","-25,000",
" ","2325  ","矽品            ","0","24,000","-24,000",
" ","2382  ","廣達            ","0","22,000","-22,000",
" ","2357  ","華碩            ","0","20,000","-20,000",
" ","2330  ","台積電          ","0","17,000","-17,000",
" ","3008  ","大立光          ","6,000","21,000","-15,000",
" ","8105  ","凌巨            ","933,000","948,000","-15,000",
" ","8008  ","建興電          ","0","2,999","-2,999",
"說明:"
"投信表示本國投資信託基金。"
"＊表示該證券今日有鉅額交易。"
"本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。"
"本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。"

