"099年09月08日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3049  ","和鑫            ","7,371,000","0","7,371,000",
" ","2031  ","新光鋼          ","4,773,000","0","4,773,000",
" ","3035  ","智原            ","4,004,000","0","4,004,000",
" ","2891  ","中信金          ","3,675,000","0","3,675,000",
" ","2888  ","新光金          ","3,500,000","0","3,500,000",
" ","1304  ","台聚            ","2,280,000","0","2,280,000",
" ","1476  ","儒鴻            ","2,048,000","0","2,048,000",
" ","2511  ","太子            ","3,524,000","1,600,000","1,924,000",
" ","2014  ","中鴻            ","1,600,000","0","1,600,000",
" ","2002  ","中鋼            ","1,500,000","0","1,500,000",
" ","2886  ","兆豐金          ","1,500,000","22,000","1,478,000",
" ","2547  ","日勝生          ","1,395,000","244,000","1,151,000",
" ","2015  ","豐興            ","1,105,000","0","1,105,000",
" ","1417  ","嘉裕            ","1,072,000","0","1,072,000",
" ","2384  ","勝華            ","1,262,000","236,000","1,026,000",
" ","1702  ","南僑            ","1,325,000","311,000","1,014,000",
" ","3545  ","敦泰            ","880,000","0","880,000",
" ","2498  ","宏達電          ","912,000","50,000","862,000",
" ","1101  ","台泥            ","1,191,000","400,000","791,000",
" ","5534  ","長虹            ","1,055,000","300,000","755,000",
" ","2385  ","群光            ","958,000","203,350","754,650",
" ","5388  ","中磊            ","750,000","0","750,000",
" ","6153  ","嘉聯益          ","1,041,000","300,000","741,000",
" ","3022  ","威強電          ","730,000","0","730,000",
" ","2833  ","台壽保          ","688,000","0","688,000",
" ","2481  ","強茂            ","600,000","0","600,000",
" ",="0055  ","元大MSCI金融    ","834,000","247,000","587,000",
" ","6269  ","台郡            ","585,000","0","585,000",
" ","2545  ","皇翔            ","565,000","0","565,000",
" ","1419  ","新紡            ","546,000","0","546,000",
" ","3014  ","聯陽            ","545,000","0","545,000",
" ","2884  ","玉山金          ","516,000","0","516,000",
" ","6120  ","達運            ","500,000","0","500,000",
" ","2892  ","第一金          ","493,000","0","493,000",
" ","2504  ","國產            ","482,000","0","482,000",
" ","1722  ","台肥            ","511,000","30,000","481,000",
" ","2369  ","菱生            ","600,000","150,000","450,000",
" ","9938  ","百和            ","440,000","0","440,000",
" ","2106  ","建大            ","700,000","283,000","417,000",
" ","2472  ","立隆電          ","400,000","0","400,000",
" ","8105  ","凌巨            ","3,915,000","3,520,000","395,000",
" ","1402  ","遠東新          ","394,000","0","394,000",
" ","2911  ","麗嬰房          ","386,000","0","386,000",
" ","1312  ","國喬            ","375,000","0","375,000",
" ","2102  ","泰豐            ","368,000","0","368,000",
" ","1231  ","聯華食          ","348,000","0","348,000",
" ","2201  ","裕隆            ","462,000","114,000","348,000",
" ","5854  ","合庫            ","348,000","0","348,000",
" ","4104  ","佳醫            ","420,000","100,000","320,000",
" ","2618  ","長榮航          ","1,503,000","1,203,000","300,000",
" ","2905  ","三商            ","300,000","0","300,000",
" ","6286  ","立錡            ","300,000","0","300,000",
