"108年05月17日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2886  ","兆豐金          ","4,448,000","0","4,448,000",
" ","1215  ","卜蜂            ","1,985,000","0","1,985,000",
" ","6505  ","台塑化          ","1,420,000","0","1,420,000",
" ","2892  ","第一金          ","1,205,000","0","1,205,000",
" ","3045  ","台灣大          ","1,104,000","0","1,104,000",
" ","1102  ","亞泥            ","1,156,000","96,000","1,060,000",
" ","1101  ","台泥            ","716,000","0","716,000",
" ","4906  ","正文            ","626,000","0","626,000",
" ","1216  ","統一            ","364,000","35,000","329,000",
" ","6285  ","啟碁            ","373,000","50,000","323,000",
" ","1301  ","台塑            ","320,000","2,000","318,000",
" ","2412  ","中華電          ","298,000","0","298,000",
" ","6670  ","復盛應用        ","294,000","0","294,000",
" ","1210  ","大成            ","287,000","0","287,000",
" ","3533  ","嘉澤            ","253,000","0","253,000",
" ","1722  ","台肥            ","250,000","0","250,000",
" ","2903  ","遠百            ","230,000","0","230,000",
" ","3661  ","世芯-KY         ","215,000","0","215,000",
" ","4927  ","泰鼎-KY         ","202,000","0","202,000",
" ","1515  ","力山            ","200,000","0","200,000",
" ","6278  ","台表科          ","188,000","0","188,000",
" ","2395  ","研華            ","164,000","0","164,000",
" ","1605  ","華新            ","156,000","0","156,000",
" ","4943  ","康控-KY         ","149,000","0","149,000",
" ","1476  ","儒鴻            ","138,000","0","138,000",
" ","2301  ","光寶科          ","135,000","0","135,000",
" ","4968  ","立積            ","135,000","0","135,000",
" ","9938  ","百和            ","129,000","0","129,000",
" ","4137  ","麗豐-KY         ","129,000","2,854","126,146",
" ","6669  ","緯穎            ","122,000","21,000","101,000",
" ","8104  ","錸寶            ","100,000","0","100,000",
" ","2377  ","微星            ","92,000","0","92,000",
" ","8341  ","日友            ","80,000","0","80,000",
" ","1477  ","聚陽            ","85,000","10,000","75,000",
" ","1402  ","遠東新          ","204,000","138,000","66,000",
" ","6552  ","易華電          ","395,000","329,000","66,000",
" ","2337  ","旺宏            ","50,000","0","50,000",
" ","5876  ","上海商銀        ","50,000","0","50,000",
" ","9917  ","中保科          ","38,000","0","38,000",
" ","3653  ","健策            ","63,000","28,000","35,000",
" ","2376  ","技嘉            ","32,000","0","32,000",
" ","9910  ","豐泰            ","25,000","0","25,000",
" ","2882  ","國泰金          ","51,000","27,000","24,000",
" ","9914  ","美利達          ","22,000","0","22,000",
" ","2324  ","仁寶            ","20,000","0","20,000",
" ","2397  ","友通            ","20,000","0","20,000",
" ","2231  ","為升            ","17,000","0","17,000",
" ","2356  ","英業達          ","16,000","0","16,000",
" ","2002  ","中鋼            ","14,000","0","14,000",
" ","5269  ","祥碩            ","25,000","12,000","13,000",
" ","3665  ","貿聯-KY         ","12,000","0","12,000",
" ","2303  ","聯電            ","11,000","0","11,000",
" ","2880  ","華南金          ","10,000","0","10,000",
" ","2885  ","元大金          ","10,000","0","10,000",
" ","2888  ","新光金          ","10,000","0","10,000",
" ","4938  ","和碩            ","10,000","0","10,000",
" ","5880  ","合庫金          ","10,000","0","10,000",
" ","8464  ","億豐            ","10,000","0","10,000",
" ","2887  ","台新金          ","9,000","0","9,000",
" ","2105  ","正新            ","8,000","0","8,000",
" ","2409  ","友達            ","8,000","0","8,000",
" ","2492  ","華新科          ","8,000","0","8,000",
" ","2801  ","彰銀            ","8,000","0","8,000",
" ","2834  ","臺企銀          ","6,000","0","6,000",
" ","6504  ","南六            ","6,000","0","6,000",
" ","2352  ","佳世達          ","5,000","0","5,000",
" ","3406  ","玉晶光          ","5,000","0","5,000",
" ","9921  ","巨大            ","5,000","0","5,000",
" ","1326  ","台化            ","4,000","0","4,000",
" ","1717  ","長興            ","4,000","0","4,000",
" ","2313  ","華通            ","4,000","0","4,000",
" ","2344  ","華邦電          ","4,000","0","4,000",
" ","2354  ","鴻準            ","4,000","0","4,000",
" ","2603  ","長榮            ","4,000","0","4,000",
" ","2610  ","華航            ","4,000","0","4,000",
" ","2823  ","中壽            ","4,000","0","4,000",
" ","1312  ","國喬            ","3,000","0","3,000",
" ","2204  ","中華            ","3,000","0","3,000",
" ","2474  ","可成            ","3,000","0","3,000",
" ","2889  ","國票金          ","3,000","0","3,000",
" ","4904  ","遠傳            ","3,000","0","3,000",
" ","9904  ","寶成            ","3,000","0","3,000",
" ","1314  ","中石化          ","2,000","0","2,000",
" ","1319  ","東陽            ","2,000","0","2,000",
" ","1434  ","福懋            ","2,000","0","2,000",
" ","1504  ","東元            ","2,000","0","2,000",
" ","2023  ","燁輝            ","2,000","0","2,000",
" ","2103  ","台橡            ","2,000","0","2,000",
" ","2362  ","藍天            ","2,000","0","2,000",
" ","2385  ","群光            ","2,000","0","2,000",
" ","2615  ","萬海            ","2,000","0","2,000",
" ","2838  ","聯邦銀          ","2,000","0","2,000",
" ","2867  ","三商壽          ","2,000","0","2,000",
" ","3005  ","神基            ","2,000","0","2,000",
" ","3023  ","信邦            ","2,000","0","2,000",
" ","6005  ","群益證          ","2,000","0","2,000",
" ","6176  ","瑞儀            ","2,000","0","2,000",
" ","1309  ","台達化          ","1,000","0","1,000",
" ","1507  ","永大            ","1,000","0","1,000",
" ","1609  ","大亞            ","1,000","0","1,000",
" ","2006  ","東和鋼鐵        ","1,000","0","1,000",
" ","2207  ","和泰車          ","1,000","0","1,000",
" ","2327  ","國巨            ","1,000","0","1,000",
" ","2357  ","華碩            ","1,000","0","1,000",
" ","2809  ","京城銀          ","1,000","0","1,000",
" ","2855  ","統一證          ","1,000","0","1,000",
" ","2912  ","統一超          ","1,000","0","1,000",
" ","3702  ","大聯大          ","1,000","0","1,000",
" ","6202  ","盛群            ","1,000","0","1,000",
" ","6456  ","GIS-KY          ","1,000","0","1,000",
" ","9933  ","中鼎            ","1,000","0","1,000",
" ","9941  ","裕融            ","1,000","0","1,000",
" ","3017  ","奇鋐            ","0","3,907,000","-3,907,000",
" ","3711  ","日月光投控      ","4,000","1,718,163","-1,714,163",
" ","6213  ","聯茂            ","80,000","1,684,000","-1,604,000",
" ","3034  ","聯詠            ","0","1,198,000","-1,198,000",
" ","8046  ","南電            ","35,000","1,225,000","-1,190,000",
" ","2345  ","智邦            ","2,000","990,000","-988,000",
" ","2883  ","開發金          ","12,000","992,000","-980,000",
" ","4958  ","臻鼎-KY         ","2,000","969,000","-967,000",
" ","8150  ","南茂            ","0","919,000","-919,000",
" ","2618  ","長榮航          ","4,000","659,000","-655,000",
" ","3481  ","群創            ","9,000","554,958","-545,958",
" ","5469  ","瀚宇博          ","0","500,000","-500,000",
" ","8016  ","矽創            ","80,000","544,000","-464,000",
" ","6269  ","台郡            ","1,000","443,000","-442,000",
" ","2455  ","全新            ","0","351,000","-351,000",
" ","3443  ","創意            ","0","346,000","-346,000",
" ","2454  ","聯發科          ","23,000","332,000","-309,000",
" ","2881  ","富邦金          ","9,000","303,000","-294,000",
" ","2360  ","致茂            ","1,000","290,000","-289,000",
" ","2383  ","台光電          ","10,000","289,000","-279,000",
" ","2456  ","奇力新          ","1,000","250,000","-249,000",
" ","2548  ","華固            ","0","239,000","-239,000",
" ","3044  ","健鼎            ","2,000","229,000","-227,000",
" ","2049  ","上銀            ","1,000","204,997","-203,997",
" ","2838A ","聯邦銀甲特      ","0","200,000","-200,000",
" ","2458  ","義隆            ","6,000","178,000","-172,000",
" ","6230  ","超眾            ","0","171,000","-171,000",
" ","3231  ","緯創            ","3,000","168,827","-165,827",
" ","1590  ","亞德客-KY       ","1,000","157,000","-156,000",
" ","1536  ","和大            ","76,000","213,000","-137,000",
" ","2408  ","南亞科          ","2,000","129,000","-127,000",
" ","8210  ","勤誠            ","0","118,000","-118,000",
" ","2542  ","興富發          ","0","117,000","-117,000",
" ","2439  ","美律            ","1,000","113,000","-112,000",
" ","2317  ","鴻海            ","12,000","111,000","-99,000",
" ","6412  ","群電            ","1,000","97,000","-96,000",
" ","2633  ","台灣高鐵        ","72,000","166,000","-94,000",
" ","3376  ","新日興          ","0","92,000","-92,000",
" ","3708  ","上緯投控        ","15,000","102,000","-87,000",
" ","3037  ","欣興            ","0","82,000","-82,000",
" ","2404  ","漢唐            ","0","81,000","-81,000",
" ","1702  ","南僑            ","0","65,000","-65,000",
" ","1313  ","聯成            ","0","50,000","-50,000",
" ","2379  ","瑞昱            ","16,000","64,000","-48,000",
" ","2330  ","台積電          ","22,000","68,000","-46,000",
" ","8039  ","台虹            ","0","44,000","-44,000",
" ","2891  ","中信金          ","0","42,000","-42,000",
" ","5288  ","豐祥-KY         ","0","40,000","-40,000",
" ","5871  ","中租-KY         ","6,000","45,900","-39,900",
" ",="00649 ","FH香港          ","0","39,000","-39,000",
" ","2308  ","台達電          ","9,000","46,000","-37,000",
" ","3008  ","大立光          ","3,000","40,000","-37,000",
" ","2723  ","美食-KY         ","1,000","36,000","-35,000",
" ","4915  ","致伸            ","2,000","37,000","-35,000",
" ","4766  ","南寶            ","0","33,000","-33,000",
" ","2884  ","玉山金          ","10,000","39,000","-29,000",
" ","2351  ","順德            ","0","23,000","-23,000",
" ","3563  ","牧德            ","0","18,000","-18,000",
" ","2748  ","雲品            ","0","15,000","-15,000",
" ","8081  ","致新            ","0","12,000","-12,000",
" ","8463  ","潤泰材          ","0","11,000","-11,000",
" ","1303  ","南亞            ","7,000","17,000","-10,000",
