"094年10月26日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="03549 ","日盛NE          ","14,174,000","218,000","13,956,000",
"2313  ","華通            ","2,543,000","1,000","2,542,000",
="03003 ","群益NI          ","1,500,000","0","1,500,000",
"2325  ","矽品            ","3,114,000","1,891,000","1,223,000",
="03063 ","大華GK          ","1,211,000","32,000","1,179,000",
="03085 ","元富JL          ","1,516,000","338,000","1,178,000",
"3009  ","奇美電          ","1,276,000","345,724","930,276",
"2002  ","中鋼            ","776,000","3,000","773,000",
="03109 ","元大9U          ","763,000","125,000","638,000",
"1326  ","台化            ","567,000","19,000","548,000",
"2393  ","億光            ","727,000","219,624","507,376",
"2412  ","中華電          ","530,000","23,000","507,000",
"1303  ","南亞            ","522,000","22,000","500,000",
="03201 ","統一BN          ","659,000","197,000","462,000",
"6505  ","台塑化          ","440,000","61,000","379,000",
"6116  ","彩晶            ","373,000","5,000","368,000",
="03353P","台積電台新92售02","350,000","0","350,000",
"1314  ","中石化          ","344,000","0","344,000",
="03105 ","元大9Q          ","393,000","50,000","343,000",
="03149 ","工銀IY          ","340,000","0","340,000",
="03082 ","元富JH          ","348,000","58,000","290,000",
"3367  ","英華達          ","300,000","29,000","271,000",
"3045  ","台灣大          ","276,000","7,000","269,000",
"2006  ","東和鋼鐵        ","278,000","40,000","238,000",
="03496 ","凱基1W          ","3,340,000","3,110,000","230,000",
"2884  ","玉山金          ","262,000","41,000","221,000",
"1101  ","台泥            ","207,000","0","207,000",
"1716  ","永信            ","202,000","0","202,000",
"2367  ","燿華            ","196,000","9,000","187,000",
"4904  ","遠傳            ","213,000","34,000","179,000",
"2317  ","鴻海            ","283,000","109,000","174,000",
="03107 ","元大9S          ","634,000","464,000","170,000",
="03333 ","永豐1S          ","715,000","550,000","165,000",
"2371  ","大同            ","165,000","5,000","160,000",
"2337  ","旺宏            ","165,000","7,000","158,000",
"2548  ","華固            ","258,000","100,000","158,000",
"1216  ","統一            ","155,000","0","155,000",
"2605  ","新興            ","161,000","6,000","155,000",
"2888  ","新光金          ","221,000","66,000","155,000",
"9904  ","寶成            ","157,000","3,897","153,103",
="03369 ","富邦AF          ","2,158,000","2,016,000","142,000",
="03387 ","大華HJ          ","1,434,000","1,295,000","139,000",
"2606  ","裕民            ","239,000","101,000","138,000",
"2886  ","兆豐金          ","298,000","160,000","138,000",
"2014  ","中鴻            ","135,000","1,000","134,000",
"2303  ","聯電            ","1,596,000","1,462,000","134,000",
"3034  ","聯詠            ","342,000","209,000","133,000",
"1312  ","國喬            ","131,000","0","131,000",
"2476  ","鉅祥            ","131,000","0","131,000",
="03147 ","統一AZ          ","156,000","26,000","130,000",
="03506 ","富邦AP          ","1,702,000","1,573,000","129,000",
="03313 ","兆豐1U          ","507,000","380,000","127,000",
="03287 ","永昌KT          ","681,000","556,000","125,000",
="03344 ","永豐38          ","764,000","642,000","122,000",
="03171 ","日盛MP          ","451,000","332,000","119,000",
"2416  ","世平            ","117,000","1,000","116,000",
="03235 ","元富KB          ","295,000","183,000","112,000",
="03175 ","日盛MT          ","486,000","376,000","110,000",
="03479 ","工銀JK          ","779,000","672,000","107,000",
"1102  ","亞泥            ","107,000","0","107,000",
"1734  ","杏輝            ","105,000","0","105,000",
="03444 ","永昌KU          ","1,071,000","967,000","104,000",
="03391 ","大華HN          ","1,464,000","1,362,000","102,000",
="0331  ","富邦64          ","100,000","0","100,000",
="03487 ","元大37          ","421,000","321,000","100,000",
="03118 ","亞東GL          ","98,000","0","98,000",
="03316 ","兆豐1X          ","1,300,000","1,202,000","98,000",
"2352  ","佳世達          ","456,000","358,000","98,000",
"2912  ","統一超          ","98,000","0","98,000",
="03096 ","凱基84          ","456,000","359,000","97,000",
="03508 ","富邦AR          ","1,405,000","1,308,000","97,000",
="03372 ","亞東GS          ","1,780,000","1,686,000","94,000",
="03208 ","凱基1A          ","93,000","0","93,000",
"1504  ","東元            ","93,000","0","93,000",
="03534 ","大華JA          ","1,633,000","1,542,000","91,000",
="03485 ","元大35          ","2,017,000","1,927,000","90,000",
="03384 ","大華HG          ","900,000","812,000","88,000",
="03429 ","永豐2L          ","786,000","698,000","88,000",
"2615  ","萬海            ","86,000","0","86,000",
="03308P","國巨元大92售14  ","684,000","599,000","85,000",
="03312 ","兆豐1T          ","365,000","280,000","85,000",
="03167 ","日盛MK          ","200,000","116,000","84,000",
"3005  ","神基            ","82,000","0","82,000",
"2027  ","大成鋼          ","114,000","34,000","80,000",
="03143 ","統一AV          ","81,000","2,000","79,000",
="03368 ","富邦AE          ","80,000","1,000","79,000",
"2501  ","國建            ","79,000","0","79,000",
"1434  ","福懋            ","76,000","0","76,000",
"2382  ","廣達            ","167,000","91,000","76,000",
"2883  ","開發金          ","402,000","326,000","76,000",
"1718  ","中纖            ","75,000","0","75,000",
="03283 ","寶來85          ","718,000","645,000","73,000",
"6004  ","元京證          ","73,000","0","73,000",
="03518 ","群益13          ","1,251,000","1,180,000","71,000",
="03393 ","永豐2B          ","1,008,000","938,000","70,000",
"1440  ","南紡            ","70,000","0","70,000",
"1802  ","台玻            ","70,000","0","70,000",
"1907  ","永豐餘          ","69,000","0","69,000",
"2515  ","中工            ","70,000","1,000","69,000",
="03379 ","亞東GZ          ","480,000","412,000","68,000",
="03035 ","寶來EP          ","100,000","33,000","67,000",
="03176 ","元大9W          ","1,035,000","968,000","67,000",
"2603  ","長榮            ","157,000","90,639","66,361",
="03307 ","元大19          ","810,000","746,000","64,000",
"1605  ","華新            ","153,000","91,000","62,000",
"2204  ","中華            ","62,000","0","62,000",
"1522  ","堤維西          ","61,000","0","61,000",
"2881  ","富邦金          ","174,000","113,000","61,000",
"2911  ","麗嬰房          ","61,000","0","61,000",
="03246 ","日盛MV          ","173,000","114,000","59,000",
="03406 ","元大27          ","1,751,000","1,693,000","58,000",
"2023  ","燁輝            ","148,000","90,000","58,000",
="03523 ","永豐2X          ","373,000","316,000","57,000",
="03401 ","群益02          ","506,000","450,000","56,000",
