"094年10月28日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="03556P","聯發科元大92售13","26,749,000","0","26,749,000",
="03557 ","日盛NM          ","26,075,000","1,782,000","24,293,000",
="03568 ","永豐3M          ","14,873,000","1,913,000","12,960,000",
"2847  ","大眾銀          ","3,046,000","0","3,046,000",
"2884  ","玉山金          ","2,376,000","121,000","2,255,000",
"3009  ","奇美電          ","1,743,000","49,000","1,694,000",
"2409  ","友達            ","1,751,000","182,000","1,569,000",
="03567 ","永豐3L          ","3,471,000","2,040,000","1,431,000",
"2330  ","台積電          ","2,068,000","783,593","1,284,407",
="03085 ","元富JL          ","1,246,000","103,000","1,143,000",
"2363  ","矽統            ","2,449,000","1,698,000","751,000",
"2356  ","英業達          ","772,000","27,000","745,000",
="03566 ","永豐3K          ","3,486,000","2,887,000","599,000",
"2103  ","台橡            ","1,004,000","414,000","590,000",
"2308  ","台達電          ","695,000","128,000","567,000",
"2325  ","矽品            ","885,000","422,000","463,000",
="03305 ","元大17          ","722,000","285,000","437,000",
"6239  ","力成            ","719,000","343,000","376,000",
="03312 ","兆豐1T          ","880,000","518,000","362,000",
="03137 ","凱基89          ","358,000","0","358,000",
="03063 ","大華GK          ","350,000","0","350,000",
"2412  ","中華電          ","397,000","49,000","348,000",
"2418  ","雅新            ","331,000","3,000","328,000",
"2367  ","燿華            ","324,000","1,000","323,000",
"2449  ","京元電子        ","404,000","83,000","321,000",
"2002  ","中鋼            ","391,000","71,000","320,000",
"1325  ","恆大            ","300,000","0","300,000",
"2379  ","瑞昱            ","303,000","8,000","295,000",
"3367  ","英華達          ","295,000","0","295,000",
="03353P","台積電台新92售02","286,000","0","286,000",
"2337  ","旺宏            ","279,000","0","279,000",
="03145 ","統一AX          ","531,000","278,000","253,000",
="03448 ","永昌KY          ","1,382,000","1,130,000","252,000",
"2317  ","鴻海            ","550,000","300,554","249,446",
"2328  ","廣宇            ","536,000","296,000","240,000",
="03095 ","凱基83          ","237,000","0","237,000",
"2891  ","中信金          ","312,000","86,000","226,000",
"2417  ","圓剛            ","254,000","30,000","224,000",
"6116  ","彩晶            ","237,000","18,000","219,000",
="03365 ","富邦AB          ","869,000","657,000","212,000",
="03287 ","永昌KT          ","945,000","737,000","208,000",
"2385  ","群光            ","209,000","1,000","208,000",
"1305  ","華夏            ","201,000","0","201,000",
"1710  ","東聯            ","203,000","5,000","198,000",
="03496 ","凱基1W          ","2,288,000","2,094,000","194,000",
="03398 ","永豐2G          ","455,000","278,000","177,000",
"2352  ","佳世達          ","340,000","167,000","173,000",
"2023  ","燁輝            ","184,000","13,000","171,000",
="03082 ","元富JH          ","318,000","151,000","167,000",
"2475  ","華映            ","370,000","203,000","167,000",
"2886  ","兆豐金          ","237,000","70,000","167,000",
"2344  ","華邦電          ","178,000","14,000","164,000",
"2892  ","第一金          ","263,000","100,000","163,000",
"2227  ","裕日車          ","161,000","2,000","159,000",
="03202 ","統一BP          ","280,000","126,000","154,000",
"2476  ","鉅祥            ","155,000","1,000","154,000",
"3045  ","台灣大          ","176,000","22,000","154,000",
"2312  ","金寶            ","162,000","15,000","147,000",
"2315  ","神達            ","966,000","821,000","145,000",
="03204 ","凱基96          ","184,000","43,000","141,000",
="03222 ","富邦LU          ","338,000","197,000","141,000",
"2392  ","正崴            ","151,000","10,000","141,000",
="03436 ","第一43          ","564,000","425,000","139,000",
"2303  ","聯電            ","5,674,000","5,539,000","135,000",
="03479 ","工銀JK          ","1,001,000","874,000","127,000",
"2448  ","晶電            ","174,000","50,000","124,000",
="03143 ","統一AV          ","133,000","12,000","121,000",
="03438 ","第一45          ","694,000","574,000","120,000",
"2888  ","新光金          ","152,000","40,920","111,080",
="03379 ","亞東GZ          ","599,000","489,000","110,000",
"1605  ","華新            ","162,000","52,000","110,000",
"2401  ","凌陽            ","115,000","5,000","110,000",
"2323  ","中環            ","173,000","65,000","108,000",
"2371  ","大同            ","120,000","12,000","108,000",
