"098年01月13日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="06685 ","元富DJ          ","14,217,000","218,000","13,999,000",
="06684 ","元富DH          ","14,282,000","287,000","13,995,000",
="06683 ","亞東AJ          ","14,348,000","369,000","13,979,000",
"2885  ","元大金          ","2,785,000","231,000","2,554,000",
"3009  ","奇美電          ","2,380,000","120,000","2,260,000",
"2891  ","中信金          ","2,356,000","483,000","1,873,000",
"3481  ","群創            ","2,008,000","707,000","1,301,000",
="06195 ","富邦A1          ","993,000","15,000","978,000",
"2892  ","第一金          ","940,000","84,000","856,000",
"5471  ","松翰            ","834,000","30,000","804,000",
="04061 ","大華LP          ","783,000","0","783,000",
"2887  ","台新金          ","945,000","188,000","757,000",
"2379  ","瑞昱            ","758,000","40,000","718,000",
="05870 ","寶來NV          ","983,000","300,000","683,000",
="06184 ","永豐HI          ","1,618,000","961,000","657,000",
"2317  ","鴻海            ","671,000","15,000","656,000",
"2881  ","富邦金          ","904,000","278,000","626,000",
="06424 ","大華CJ          ","604,000","3,000","601,000",
="05904 ","第一04          ","1,534,000","949,000","585,000",
="05945 ","群益HQ          ","811,000","260,000","551,000",
"2388  ","威盛            ","559,000","14,000","545,000",
"2409  ","友達            ","2,313,000","1,777,000","536,000",
="0050  ","元大台灣50      ","3,272,000","2,748,000","524,000",
"2882  ","國泰金          ","640,000","141,000","499,000",
="08056 ","國泰A9          ","1,888,000","1,411,000","477,000",
="05950 ","群益HV          ","1,428,000","963,000","465,000",
"2458  ","義隆            ","468,499","24,000","444,499",
"2324  ","仁寶            ","440,000","0","440,000",
="06641 ","凱基MX          ","427,000","11,000","416,000",
"3474  ","華亞科          ","416,000","28,000","388,000",
"2311  ","日月光          ","524,000","150,990","373,010",
"9945  ","潤泰新          ","373,000","8,000","365,000",
="05711 ","大華AZ          ","1,136,000","781,000","355,000",
"3062  ","建漢            ","547,000","222,000","325,000",
"1301  ","台塑            ","388,000","77,000","311,000",
="05343 ","台証63          ","1,386,000","1,076,000","310,000",
="06595P","大立光永豐89售01","2,293,000","1,990,000","303,000",
="05096 ","凱基7W          ","404,000","107,000","297,000",
"2328  ","廣宇            ","471,000","176,000","295,000",
"2357  ","華碩            ","431,000","141,000","290,000",
="06173 ","凱基50          ","491,000","220,000","271,000",
"2353  ","宏碁            ","313,000","56,000","257,000",
"2377  ","微星            ","404,000","161,719","242,281",
="06469 ","永豐JQ          ","254,000","12,000","242,000",
"1304  ","台聚            ","225,000","1,000","224,000",
="05297P","臻鼎凱基95售04  ","311,000","95,000","216,000",
="06370 ","工銀HH          ","222,000","7,000","215,000",
"2504  ","國產            ","282,000","68,000","214,000",
="06414 ","元大H7          ","274,000","66,000","208,000",
"9904  ","寶成            ","203,000","0","203,000",
="05907 ","統一43          ","1,303,000","1,103,000","200,000",
="05590 ","大華AH          ","199,000","0","199,000",
="06061 ","元富CA          ","943,000","744,000","199,000",
="06435 ","元大33          ","258,000","60,000","198,000",
"2371  ","大同            ","197,000","0","197,000",
="06645 ","兆豐32          ","342,000","147,000","195,000",
="05752P","台積電中信96售06","195,000","5,000","190,000",
="06434 ","台証C1          ","243,000","69,000","174,000",
"2382  ","廣達            ","173,000","8,000","165,000",
="06600P","美律康和89售01  ","369,000","205,000","164,000",
="06499P","上銀國票89售02  ","174,000","11,000","163,000",
="06126 ","寶來HZ          ","2,113,000","1,951,000","162,000",
="06347 ","國泰C8          ","2,075,000","1,914,000","161,000",
"1102  ","亞泥            ","358,000","197,000","161,000",
="06041 ","永豐GN          ","514,000","354,000","160,000",
="05906 ","寶來06          ","495,000","337,000","158,000",
="08049 ","寶來NE          ","583,000","427,000","156,000",
="06445P","鎧勝群益88售02  ","324,000","169,000","155,000",
="05470P","康控元大95售05  ","157,000","5,000","152,000",
="06006 ","元大D6          ","153,000","1,000","152,000",
"2883  ","開發金          ","162,000","11,000","151,000",
="05780 ","元富BF          ","160,000","10,000","150,000",
="06311 ","大華BW          ","160,000","13,000","147,000",
="06488 ","永昌JA          ","270,000","123,000","147,000",
="08060 ","元富KF          ","911,000","764,000","147,000",
="05958 ","凱基KT          ","545,000","404,000","141,000",
"2823  ","中壽            ","167,000","28,000","139,000",
="05972 ","統一56          ","1,338,000","1,200,000","138,000",
="06372 ","日盛GN          ","192,000","54,000","138,000",
="05872 ","寶來NX          ","1,162,000","1,036,000","126,000",
"2325  ","矽品            ","321,000","196,000","125,000",
="0053  ","元大電子        ","153,000","30,000","123,000",
="05835P","光磊群益87售01  ","271,000","148,000","123,000",
="05940 ","日盛FV          ","740,000","619,000","121,000",
="06110 ","日盛GI          ","1,019,000","899,000","120,000",
="08066 ","統一HA          ","1,556,000","1,436,000","120,000",
="06644P","臺股指中信8A售06","214,000","96,000","118,000",
="05770P","京元電元大87售01","117,000","0","117,000",
="06142 ","國票N5          ","217,000","100,000","117,000",
="06515 ","群益JL          ","844,000","730,000","114,000",
="05932 ","永豐GI          ","1,124,000","1,014,000","110,000",
="06038 ","永豐GK          ","736,000","632,000","104,000",
="04972 ","永昌NF          ","104,000","1,000","103,000",
"2303  ","聯電            ","133,000","31,000","102,000",
"4904  ","遠傳            ","116,000","14,000","102,000",
="05948 ","群益HT          ","381,000","280,000","101,000",
="06573 ","元富KV          ","770,000","670,000","100,000",
="06471 ","永豐JS          ","312,000","213,000","99,000",
="05995 ","凱基LD          ","333,000","235,000","98,000",
"8078  ","華寶            ","136,000","39,000","97,000",
="06161 ","統一72          ","676,000","587,000","89,000",
="06033 ","群益IC          ","180,000","93,000","87,000",
="06269 ","統一86          ","936,000","849,000","87,000",
="06668 ","統一C5          ","87,000","0","87,000",
="06245 ","統一GQ          ","1,001,000","915,000","86,000",
="06400 ","元大J7          ","573,000","488,000","85,000",
="06410 ","元大H3          ","453,000","369,000","84,000",
="05936 ","日盛FS          ","666,000","583,000","83,000",
="0057  ","富邦摩台        ","130,000","48,000","82,000",
="05991 ","群益HX          ","821,000","739,000","82,000",
="06605 ","元大1W          ","424,000","342,000","82,000",
"3034  ","聯詠            ","117,000","35,000","82,000",
="06112 ","統一65          ","80,000","0","80,000",
="06194 ","富邦99          ","159,000","79,000","80,000",
="06068 ","富邦87          ","487,000","408,000","79,000",
="06098 ","工銀GV          ","84,000","5,000","79,000",
="06179 ","永豐HC          ","225,000","147,000","78,000",
="06548P","美律國票89售03  ","1,229,000","1,151,000","78,000",
="05738 ","群益GX          ","517,000","440,000","77,000",
"2475  ","華映            ","354,000","278,000","76,000",
="06302 ","第一09          ","345,000","270,000","75,000",
"3035  ","智原            ","75,000","0","75,000",
="06045 ","日盛FW          ","808,000","735,000","73,000",
"2886  ","兆豐金          ","134,000","62,000","72,000",
"3045  ","台灣大          ","92,000","20,000","72,000",
"9939  ","宏全            ","89,000","17,000","72,000",
="05855 ","兆豐NS          ","93,000","22,000","71,000",
="06620 ","國泰DH          ","1,120,000","1,050,000","70,000",
"2376  ","技嘉            ","71,000","1,000","70,000",
"2384  ","勝華            ","69,000","0","69,000",
="06015 ","元大E2          ","85,000","17,000","68,000",
"4906  ","正文            ","120,000","53,000","67,000",
="05993 ","群益NQ          ","295,000","229,000","66,000",
="06278 ","群益JA          ","294,000","228,000","66,000",
="06310 ","永昌HZ          ","233,000","167,000","66,000",
="06545 ","寶來KV          ","76,000","10,000","66,000",
="06175 ","永豐GY          ","734,000","669,000","65,000",
="06360 ","大華CG          ","848,000","785,000","63,000",
="06520 ","永豐KB          ","66,000","3,000","63,000",
="06382 ","群益JF          ","204,000","142,000","62,000",
"3008  ","大立光          ","67,000","5,000","62,000",
"5854  ","合庫            ","63,000","1,000","62,000",
="05867P","嘉聯益永豐87售02","1,128,000","1,067,000","61,000",
="06020 ","兆豐NY          ","149,000","88,000","61,000",
="05828 ","群益HJ          ","570,000","510,000","60,000",
="05939 ","日盛FU          ","846,000","786,000","60,000",
="06246 ","凱基LP          ","869,000","809,000","60,000",
"1902  ","台紙            ","60,000","0","60,000",
="0054  ","元大台商50      ","59,000","0","59,000",
="05913 ","元富BS          ","83,000","24,000","59,000",
="0052  ","富邦科技        ","62,000","5,000","57,000",
"2350  ","環電            ","58,000","2,000","56,000",
="05061 ","統一GM          ","55,000","0","55,000",
="05885 ","亞東EF          ","698,000","644,000","54,000",
"1708  ","東鹼            ","53,000","0","53,000",
="05667P","旺宏台新96售01  ","808,000","756,000","52,000",
="05403 ","元富JJ          ","51,000","0","51,000",
="06239 ","寶來JM          ","611,000","560,000","51,000",
="06446P","FBVIX中信89售02 ","406,000","355,000","51,000",
="06519 ","永豐KA          ","67,000","16,000","51,000",
"1101  ","台泥            ","420,000","369,000","51,000",
="06326 ","永豐HT          ","843,000","793,000","50,000",
"2481  ","強茂            ","50,000","0","50,000",
="0059  ","富邦金融        ","282,000","233,000","49,000",
="05411 ","台証69          ","583,000","534,000","49,000",
="06155 ","亞東ER          ","493,000","444,000","49,000",
="06455 ","元大1Q          ","872,000","823,000","49,000",
="06619 ","國泰DG          ","167,000","118,000","49,000",
"2002  ","中鋼            ","76,000","28,000","48,000",
"2006  ","東和鋼鐵        ","268,000","220,000","48,000",
"3443  ","創意            ","77,000","29,000","48,000",
="06007 ","凱基18          ","1,621,000","1,574,000","47,000",
