"101年03月29日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2325  ","矽品            ","2,688,000","0","2,688,000",
" ","2520  ","冠德            ","2,362,000","0","2,362,000",
" ","2311  ","日月光          ","2,289,000","0","2,289,000",
" ","1305  ","華夏            ","1,500,000","0","1,500,000",
" ","3035  ","智原            ","1,086,000","0","1,086,000",
" ","1303  ","南亞            ","1,050,000","0","1,050,000",
" ","2023  ","燁輝            ","800,000","0","800,000",
" ","2439  ","美律            ","800,000","0","800,000",
" ","2884  ","玉山金          ","800,000","0","800,000",
" ","2303  ","聯電            ","1,289,000","500,000","789,000",
" ","4958  ","臻鼎-KY         ","822,000","100,000","722,000",
" ","1517  ","利奇            ","564,000","0","564,000",
" ","2204  ","中華            ","513,000","0","513,000",
" ","2618  ","長榮航          ","500,000","0","500,000",
" ","2890  ","永豐金          ","495,000","0","495,000",
" ","2317  ","鴻海            ","644,000","210,000","434,000",
" ","9914  ","美利達          ","432,000","0","432,000",
" ","1789  ","神隆            ","423,000","0","423,000",
" ","2330  ","台積電          ","825,000","408,000","417,000",
" ","9921  ","巨大            ","415,000","0","415,000",
" ","5215  ","科嘉-KY         ","395,000","0","395,000",
" ","4938  ","和碩            ","406,000","60,000","346,000",
" ","3149  ","正達            ","309,000","0","309,000",
" ","1476  ","儒鴻            ","316,000","50,000","266,000",
" ","2497  ","怡利電          ","266,000","0","266,000",
" ","2412  ","中華電          ","252,000","0","252,000",
" ","6176  ","瑞儀            ","258,000","10,000","248,000",
" ","6505  ","台塑化          ","240,000","0","240,000",
" ","6269  ","台郡            ","294,000","62,000","232,000",
" ","1733  ","五鼎            ","210,000","0","210,000",
" ","1810  ","和成            ","209,000","0","209,000",
" ","4960  ","誠美材          ","370,000","182,000","188,000",
" ","3376  ","新日興          ","186,000","0","186,000",
" ","6257  ","矽格            ","185,000","0","185,000",
" ","2105  ","正新            ","170,000","0","170,000",
" ","2473  ","思源            ","150,000","0","150,000",
" ","1905  ","華紙            ","549,000","400,000","149,000",
" ","2903  ","遠百            ","280,000","131,000","149,000",
" ","1301  ","台塑            ","180,000","40,000","140,000",
" ","6166  ","凌華            ","122,000","0","122,000",
" ","3598  ","奕力            ","120,000","0","120,000",
" ","2014  ","中鴻            ","100,000","0","100,000",
" ","2059  ","川湖            ","100,000","0","100,000",
" ","4532  ","瑞智            ","100,000","0","100,000",
" ","5534  ","長虹            ","93,000","0","93,000",
" ","1525  ","江申            ","90,000","0","90,000",
" ","2912  ","統一超          ","90,000","0","90,000",
" ","8427  ","基勝-KY         ","90,000","0","90,000",
" ","2360  ","致茂            ","89,000","0","89,000",
" ","4904  ","遠傳            ","258,000","177,000","81,000",
" ","2355  ","敬鵬            ","64,000","0","64,000",
" ","8213  ","志超            ","61,000","0","61,000",
" ","8070  ","長華            ","60,000","0","60,000",
" ","2542  ","興富發          ","56,000","0","56,000",
" ","3189  ","景碩            ","150,000","100,000","50,000",
" ","8131  ","福懋科          ","50,000","0","50,000",
" ","3454  ","晶睿            ","95,000","50,000","45,000",
" ","2727  ","王品            ","30,000","0","30,000",
" ","8072  ","陞泰            ","30,000","0","30,000",
" ","9942  ","茂順            ","25,000","0","25,000",
" ","2357  ","華碩            ","20,000","0","20,000",
" ","2382  ","廣達            ","65,000","50,000","15,000",
" ","2450  ","神腦            ","25,000","16,000","9,000",
" ","6153  ","嘉聯益          ","0","2,718,000","-2,718,000",
" ","2201  ","裕隆            ","40,000","2,325,000","-2,285,000",
" ","3061  ","璨圓            ","0","2,012,000","-2,012,000",
" ","2610  ","華航            ","0","1,555,000","-1,555,000",
" ","3037  ","欣興            ","0","1,528,000","-1,528,000",
" ","2499  ","東貝            ","0","1,324,000","-1,324,000",
" ","9945  ","潤泰新          ","400,000","1,510,000","-1,110,000",
" ","2347  ","聯強            ","0","1,042,000","-1,042,000",
" ","1907  ","永豐餘          ","0","1,000,000","-1,000,000",
" ","2823  ","中壽            ","0","950,232","-950,232",
" ","1455  ","集盛            ","0","800,000","-800,000",
" ","3702  ","大聯大          ","0","800,000","-800,000",
" ","2891  ","中信金          ","0","769,986","-769,986",
" ","2454  ","聯發科          ","146,000","876,000","-730,000",
" ","8039  ","台虹            ","0","695,000","-695,000",
" ","2609  ","陽明            ","0","680,000","-680,000",
" ","3576  ","聯合再生        ","0","662,000","-662,000",
" ","2915  ","潤泰全          ","0","631,000","-631,000",
" ","3005  ","神基            ","360,000","960,000","-600,000",
" ","5880  ","合庫金          ","0","600,000","-600,000",
" ","2379  ","瑞昱            ","0","594,000","-594,000",
" ","3698  ","隆達            ","0","580,000","-580,000",
" ","1313  ","聯成            ","0","576,000","-576,000",
" ","4956  ","光鋐            ","0","566,000","-566,000",
" ","1314  ","中石化          ","0","548,000","-548,000",
" ","1417  ","嘉裕            ","0","518,000","-518,000",
" ","3049  ","和鑫            ","0","512,000","-512,000",
" ","5871  ","中租-KY         ","300,000","804,000","-504,000",
" ","1710  ","東聯            ","0","500,000","-500,000",
" ","2402  ","毅嘉            ","0","500,000","-500,000",
" ","2451  ","創見            ","0","480,000","-480,000",
" ","2474  ","可成            ","105,000","552,000","-447,000",
" ","2601  ","益航            ","0","445,000","-445,000",
" ","2705  ","六福            ","0","440,000","-440,000",
" ","3380  ","明泰            ","0","400,000","-400,000",
" ","1201  ","味全            ","0","397,000","-397,000",
" ","1217  ","愛之味          ","0","375,000","-375,000",
" ","2362  ","藍天            ","0","372,000","-372,000",
" ","3041  ","揚智            ","0","371,000","-371,000",
" ","3231  ","緯創            ","329,000","696,000","-367,000",
" ","8101  ","華冠            ","0","343,000","-343,000",
" ","3645  ","達邁            ","87,000","411,000","-324,000",
" ","2458  ","義隆            ","497,000","820,000","-323,000",
" ","1216  ","統一            ","0","293,200","-293,200",
" ","2384  ","勝華            ","0","269,000","-269,000",
" ","8081  ","致新            ","0","257,000","-257,000",
" ","5706  ","鳳凰            ","0","248,000","-248,000",
" ","1722  ","台肥            ","0","239,000","-239,000",
" ","4942  ","嘉彰            ","0","235,000","-235,000",
" ","1319  ","東陽            ","0","230,000","-230,000",
" ","3356  ","奇偶            ","0","222,000","-222,000",
" ","6209  ","今國光          ","0","216,000","-216,000",
" ","1590  ","亞德客-KY       ","0","208,000","-208,000",
" ","3008  ","大立光          ","0","205,000","-205,000",
" ","1507  ","永大            ","0","200,000","-200,000",
" ","1704  ","榮化            ","0","200,000","-200,000",
" ","1802  ","台玻            ","0","200,000","-200,000",
" ","2486  ","一詮            ","0","200,000","-200,000",
" ","2911  ","麗嬰房          ","0","200,000","-200,000",
" ","3036  ","文曄            ","0","200,000","-200,000",
" ","1402  ","遠東新          ","0","196,000","-196,000",
" ","3519  ","綠能            ","0","195,000","-195,000",
" ","6239  ","力成            ","8,000","200,000","-192,000",
" ","3673  ","TPK-KY          ","40,000","217,000","-177,000",
" ","2353  ","宏碁            ","50,000","200,000","-150,000",
" ","3605  ","宏致            ","0","150,000","-150,000",
" ","9943  ","好樂迪          ","50,000","195,000","-145,000",
" ","3034  ","聯詠            ","0","144,000","-144,000",
" ","8210  ","勤誠            ","0","130,000","-130,000",
" ","2908  ","特力            ","0","125,000","-125,000",
" ","3443  ","創意            ","0","104,000","-104,000",
" ","5471  ","松翰            ","0","103,000","-103,000",
" ","2031  ","新光鋼          ","0","100,000","-100,000",
" ","2392  ","正崴            ","0","100,000","-100,000",
" ","2049  ","上銀            ","0","95,390","-95,390",
" ","2369  ","菱生            ","0","90,000","-90,000",
" ","6271  ","同欣電          ","0","82,000","-82,000",
" ","2455  ","全新            ","0","80,000","-80,000",
" ","2104  ","國際中橡        ","0","76,000","-76,000",
" ","9930  ","中聯資源        ","0","70,000","-70,000",
" ","3406  ","玉晶光          ","0","66,000","-66,000",
" ","1101  ","台泥            ","0","61,000","-61,000",
" ","3638  ","F-IML           ","0","60,000","-60,000",
" ","3697  ","F-晨星          ","187,000","244,000","-57,000",
" ","8078  ","華寶            ","0","54,000","-54,000",
" ","1560  ","中砂            ","0","50,000","-50,000",
" ","1614  ","三洋電          ","0","50,000","-50,000",
" ","9941  ","裕融            ","0","46,000","-46,000",
" ","2509  ","全坤建          ","0","40,000","-40,000",
