"101年03月20日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2882  ","國泰金          ","6,594,000","11,000","6,583,000",
" ","2355  ","敬鵬            ","3,162,000","3,000","3,159,000",
" ","3005  ","神基            ","1,252,000","1,000","1,251,000",
" ","2903  ","遠百            ","1,148,000","1,000","1,147,000",
" ","2325  ","矽品            ","1,048,000","5,000","1,043,000",
" ","2419  ","仲琦            ","1,000,000","0","1,000,000",
" ","2323  ","中環            ","999,000","3,000","996,000",
" ","6257  ","矽格            ","932,000","1,000","931,000",
" ","1102  ","亞泥            ","887,000","25,000","862,000",
" ","2449  ","京元電子        ","700,000","2,000","698,000",
" ","1560  ","中砂            ","639,000","20,000","619,000",
" ","2727  ","王品            ","613,000","0","613,000",
" ","4904  ","遠傳            ","620,000","22,000","598,000",
" ","3034  ","聯詠            ","662,000","82,000","580,000",
" ","2330  ","台積電          ","701,000","132,000","569,000",
" ","3028  ","增你強          ","535,000","0","535,000",
" ","3673  ","TPK-KY          ","542,000","26,000","516,000",
" ","9921  ","巨大            ","418,000","0","418,000",
" ","2303  ","聯電            ","450,000","40,000","410,000",
" ","4935  ","茂林-KY         ","427,000","20,000","407,000",
" ","1810  ","和成            ","400,000","0","400,000",
" ","2369  ","菱生            ","400,000","0","400,000",
" ","9914  ","美利達          ","381,000","0","381,000",
" ","2317  ","鴻海            ","380,000","14,000","366,000",
" ","6152  ","百一            ","350,000","0","350,000",
" ","2439  ","美律            ","275,000","0","275,000",
" ","2823  ","中壽            ","350,000","92,000","258,000",
" ","4919  ","新唐            ","250,000","0","250,000",
" ","1715  ","萬洲            ","250,000","2,000","248,000",
" ","2204  ","中華            ","1,039,000","802,000","237,000",
" ","2059  ","川湖            ","206,000","1,000","205,000",
" ","5388  ","中磊            ","205,000","0","205,000",
" ","2609  ","陽明            ","200,000","1,000","199,000",
" ","2497  ","怡利電          ","300,000","120,000","180,000",
" ","1227  ","佳格            ","164,000","0","164,000",
" ","1537  ","廣隆            ","160,000","0","160,000",
" ","1513  ","中興電          ","150,000","2,000","148,000",
" ","5871  ","中租-KY         ","140,000","1,000","139,000",
" ","1225  ","福懋油          ","137,000","0","137,000",
