"096年11月14日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="07157 ","永豐MT          ","18,813,000","1,336,000","17,477,000",
="07156 ","永豐MS          ","20,290,000","2,916,000","17,374,000",
="07159 ","元大4S          ","15,222,000","1,142,000","14,080,000",
="07161 ","元大4U          ","15,144,000","1,064,000","14,080,000",
="07148 ","永豐MJ          ","14,102,000","52,000","14,050,000",
="07153 ","永豐MP          ","14,287,000","286,000","14,001,000",
="07155 ","永豐MR          ","14,935,000","934,000","14,001,000",
="07149 ","永豐MK          ","14,600,000","600,000","14,000,000",
="07158P","玉晶光元大8A售04","14,716,000","716,000","14,000,000",
="07146 ","兆豐58          ","14,098,000","99,000","13,999,000",
="07145 ","兆豐57          ","14,243,000","248,000","13,995,000",
="07151 ","永豐MM          ","14,832,000","842,000","13,990,000",
="07154 ","永豐MQ          ","14,246,000","257,000","13,989,000",
="07147 ","群益90          ","14,123,000","300,000","13,823,000",
="07152 ","永豐MN          ","15,301,000","1,506,000","13,795,000",
="07162 ","元大4V          ","13,929,000","139,000","13,790,000",
="07164 ","元大4X          ","14,391,000","606,000","13,785,000",
="07163 ","元大A7          ","13,762,000","22,000","13,740,000",
"2618  ","長榮航          ","5,701,000","167,000","5,534,000",
"3009  ","奇美電          ","6,888,000","2,070,240","4,817,760",
="04506 ","凱基5E          ","2,216,000","19,000","2,197,000",
"2002  ","中鋼            ","2,208,000","195,000","2,013,000",
"2834  ","臺企銀          ","2,222,000","223,000","1,999,000",
"6116  ","彩晶            ","2,500,000","542,000","1,958,000",
"2888  ","新光金          ","2,005,000","147,000","1,858,000",
"2337  ","旺宏            ","2,626,000","808,673","1,817,327",
"2311  ","日月光          ","2,126,000","383,000","1,743,000",
="05245 ","元富09          ","1,620,000","0","1,620,000",
="05344 ","台証64          ","1,523,000","0","1,523,000",
"2882  ","國泰金          ","2,938,000","1,436,000","1,502,000",
"2885  ","元大金          ","1,435,000","71,000","1,364,000",
"3481  ","群創            ","1,737,000","465,271","1,271,729",
="05653 ","新壽L5          ","1,215,000","0","1,215,000",
"2371  ","大同            ","1,474,000","298,000","1,176,000",
"2349  ","錸德            ","1,260,000","92,000","1,168,000",
"2409  ","友達            ","3,853,000","2,719,949","1,133,051",
="05016 ","寶來D8          ","1,946,000","850,000","1,096,000",
"2382  ","廣達            ","1,189,000","105,000","1,084,000",
"2489  ","瑞軒            ","1,082,000","20,000","1,062,000",
"2603  ","長榮            ","1,283,000","224,000","1,059,000",
"9904  ","寶成            ","1,090,000","46,000","1,044,000",
"2384  ","勝華            ","1,464,000","531,000","933,000",
"2014  ","中鴻            ","918,000","13,000","905,000",
="05298 ","日盛DV          ","898,000","90,000","808,000",
="05308 ","元大LS          ","887,000","81,000","806,000",
="05034 ","永豐B7          ","751,000","2,000","749,000",
"3037  ","欣興            ","825,000","84,000","741,000",
"3702  ","大聯大          ","917,000","178,000","739,000",
"2849  ","安泰銀          ","737,000","2,000","735,000",
"2323  ","中環            ","798,000","64,000","734,000",
="06774 ","日盛HX          ","4,255,000","3,544,000","711,000",
"2609  ","陽明            ","1,080,000","374,000","706,000",
"1314  ","中石化          ","721,000","17,000","704,000",
"2892  ","第一金          ","1,650,000","950,000","700,000",
"1710  ","東聯            ","795,000","111,000","684,000",
"2379  ","瑞昱            ","1,448,000","774,000","674,000",
"1201  ","味全            ","688,000","17,000","671,000",
="05317 ","大華M7          ","689,000","20,000","669,000",
"2327  ","國巨            ","701,000","58,000","643,000",
="05804 ","永昌HG          ","777,000","142,000","635,000",
"1718  ","中纖            ","645,000","15,000","630,000",
"2615  ","萬海            ","663,000","49,000","614,000",
"2881  ","富邦金          ","1,592,000","988,000","604,000",
="06342 ","統一96          ","1,105,000","524,000","581,000",
"1504  ","東元            ","643,000","69,000","574,000",
="05165 ","群益E4          ","569,000","0","569,000",
="06289 ","元大F9          ","1,124,000","568,000","556,000",
"2377  ","微星            ","838,000","290,000","548,000",
"2374  ","佳能            ","570,000","35,792","534,208",
"2446  ","全懋            ","813,000","283,713","529,287",
"2105  ","正新            ","966,000","445,000","521,000",
"2312  ","金寶            ","530,000","9,000","521,000",
="06045 ","日盛FW          ","543,000","25,000","518,000",
"2887  ","台新金          ","527,000","15,000","512,000",
"2367  ","燿華            ","553,000","50,000","503,000",
"1440  ","南紡            ","553,000","55,000","498,000",
="05997 ","元大C6          ","1,642,000","1,150,000","492,000",
"2458  ","義隆            ","733,000","245,000","488,000",
"1402  ","遠東新          ","652,000","173,000","479,000",
="06116 ","統一69          ","480,000","5,000","475,000",
"1326  ","台化            ","598,000","136,000","462,000",
