"096年11月05日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="07043 ","康和BG          ","18,183,000","711,000","17,472,000",
="07046 ","群益LJ          ","18,361,000","971,000","17,390,000",
="07034 ","元富FE          ","14,478,000","477,000","14,001,000",
="07035 ","元富FF          ","14,487,000","486,000","14,001,000",
="07039 ","元富FK          ","14,680,000","679,000","14,001,000",
="07027 ","富邦F4          ","15,660,000","1,660,000","14,000,000",
="07028 ","富邦F5          ","15,999,000","1,999,000","14,000,000",
="07032 ","元富FC          ","14,084,000","84,000","14,000,000",
="07033 ","元富FD          ","14,057,000","57,000","14,000,000",
="07042 ","康和BF          ","15,197,000","1,197,000","14,000,000",
="07044 ","康和BH          ","15,185,000","1,186,000","13,999,000",
="07038 ","元富FJ          ","15,229,000","1,237,000","13,992,000",
="07036 ","元富FG          ","14,096,000","105,000","13,991,000",
="07041 ","元富FM          ","14,357,000","367,000","13,990,000",
="07025 ","富邦F2          ","14,832,000","848,000","13,984,000",
="07037 ","元富FH          ","14,777,000","806,000","13,971,000",
="07026 ","富邦F3          ","15,526,000","1,570,000","13,956,000",
="07045 ","康和BJ          ","17,177,000","3,242,000","13,935,000",
="07031 ","元富FB          ","14,487,000","594,000","13,893,000",
="07029 ","富邦F6          ","14,016,000","516,000","13,500,000",
"3009  ","奇美電          ","8,035,000","3,005,000","5,030,000",
"2349  ","錸德            ","2,606,000","428,000","2,178,000",
"6116  ","彩晶            ","3,808,000","1,934,428","1,873,572",
"2014  ","中鴻            ","1,933,000","82,000","1,851,000",
"2887  ","台新金          ","1,929,000","501,000","1,428,000",
"2340  ","光磊            ","1,523,000","247,000","1,276,000",
"2371  ","大同            ","1,293,000","163,000","1,130,000",
"2353  ","宏碁            ","1,043,000","93,000","950,000",
="05489 ","金鼎N3          ","749,000","0","749,000",
="05513 ","凱基JQ          ","1,010,000","263,000","747,000",
"5854  ","合庫            ","865,000","120,000","745,000",
"2612  ","中航            ","737,000","45,000","692,000",
"2002  ","中鋼            ","1,314,000","635,000","679,000",
"2886  ","兆豐金          ","834,000","183,000","651,000",
="05458 ","永豐DJ          ","566,000","0","566,000",
="05325 ","日盛EA          ","502,000","0","502,000",
="05257 ","工銀FS          ","515,000","15,000","500,000",
"1718  ","中纖            ","597,000","100,000","497,000",
"2330  ","台積電          ","763,000","293,000","470,000",
="05284 ","永豐CR          ","588,000","122,000","466,000",
"2882  ","國泰金          ","784,000","378,000","406,000",
"4904  ","遠傳            ","392,000","0","392,000",
="04842 ","凱基6P          ","380,000","0","380,000",
="05418 ","工銀ER          ","754,000","382,000","372,000",
"2504  ","國產            ","551,000","182,000","369,000",
="06342 ","統一96          ","945,000","615,000","330,000",
"2498  ","宏達電          ","493,000","172,000","321,000",
="05127 ","大華1J          ","342,000","45,000","297,000",
"6176  ","瑞儀            ","301,000","6,000","295,000",
"3481  ","群創            ","573,000","285,000","288,000",
="05253 ","國票C6          ","289,000","5,000","284,000",
"2350  ","環電            ","483,000","203,000","280,000",
"1303  ","南亞            ","778,000","503,000","275,000",
="05449 ","日盛ET          ","270,000","1,000","269,000",
="05224 ","統一HL          ","298,000","37,000","261,000",
="05502 ","富邦75          ","842,000","582,000","260,000",
="05228 ","大華1Q          ","268,000","10,000","258,000",
="0054  ","元大台商50      ","496,000","243,000","253,000",
="05467 ","永豐DT          ","251,000","0","251,000",
="06384 ","群益JH          ","1,864,000","1,629,000","235,000",
"2841  ","台開            ","240,000","7,000","233,000",
="05098 ","凱基7Y          ","1,052,000","820,000","232,000",
="05543 ","工銀GB          ","963,000","731,000","232,000",
"2883  ","開發金          ","663,000","435,000","228,000",
"2890  ","永豐金          ","387,000","175,000","212,000",
="05798 ","永昌HA          ","514,000","306,000","208,000",
="06247 ","凱基LQ          ","679,000","474,000","205,000",
="05595 ","永豐DZ          ","1,117,000","913,000","204,000",
="05148 ","統一GY          ","229,000","26,000","203,000",
"2338  ","光罩            ","203,000","0","203,000",
="06708 ","國票AP          ","998,000","798,000","200,000",
="06335 ","凱基ME          ","3,093,000","2,900,000","193,000",
="06276 ","群益IY          ","187,000","6,000","181,000",
="06432P","智易永豐88售02  ","1,159,000","978,000","181,000",
"2337  ","旺宏            ","343,000","163,000","180,000",
="05245 ","元富09          ","469,000","290,000","179,000",
="06736P","燿華凱基89售02  ","612,000","435,000","177,000",
="05566 ","寶來GT          ","175,000","0","175,000",
="05339 ","永豐CY          ","244,000","70,000","174,000",
="05953 ","大華BC          ","998,000","824,000","174,000",
"2384  ","勝華            ","879,000","705,000","174,000",
="05662 ","兆豐AF          ","1,051,000","880,000","171,000",
="05942P","亞光元大87售02  ","162,000","2,000","160,000",
"6285  ","啟碁            ","160,000","1,000","159,000",
"2834  ","臺企銀          ","846,000","689,000","157,000",
="05928 ","永豐GE          ","165,000","10,000","155,000",
"2881  ","富邦金          ","425,000","273,000","152,000",
"2880  ","華南金          ","769,000","618,000","151,000",
="05992 ","群益HY          ","758,000","608,000","150,000",
"6257  ","矽格            ","142,000","0","142,000",
"2452  ","乾坤            ","154,000","13,000","141,000",
"2449  ","京元電子        ","220,000","80,000","140,000",
"2481  ","強茂            ","603,000","463,000","140,000",
"1710  ","東聯            ","860,000","721,000","139,000",
="06559 ","兆豐28          ","1,719,000","1,581,000","138,000",
="06671 ","寶來LB          ","1,504,000","1,367,000","137,000",
="05906 ","寶來06          ","134,000","0","134,000",
="06686 ","元富DK          ","1,456,000","1,322,000","134,000",
="06637 ","日盛C6          ","1,994,000","1,862,000","132,000",
="06886 ","國泰DV          ","887,000","756,000","131,000",
="06337 ","統一91          ","129,000","0","129,000",
="06228 ","凱基54          ","304,000","176,000","128,000",
="06484P","鴻海群益88售09  ","692,000","566,000","126,000",
="05177 ","永豐D6          ","135,000","10,000","125,000",
="05442 ","日盛EL          ","203,000","78,000","125,000",
="05706 ","大華AU          ","123,000","0","123,000",
"2474  ","可成            ","285,000","172,000","113,000",
="06389 ","國票AE          ","584,000","473,000","111,000",
"2365  ","昆盈            ","120,000","11,000","109,000",
"2812  ","台中銀          ","141,000","33,000","108,000",
="05556 ","台証83          ","1,653,000","1,546,000","107,000",
="05359 ","永豐DB          ","769,000","667,000","102,000",
="05229 ","大華1R          ","100,000","1,000","99,000",
="05241 ","元富05          ","99,000","0","99,000",
"2408  ","南亞科          ","101,000","2,000","99,000",
="05236 ","元富NZ          ","97,000","0","97,000",
="05838 ","永豐FT          ","472,000","376,000","96,000",
="06879 ","永豐LE          ","101,000","5,000","96,000",
="06451 ","元大1L          ","3,188,000","3,093,000","95,000",
