"098年06月16日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2412  ","中華電          ","12,121,000","11,000","12,110,000",
" ","2311  ","日月光          ","4,406,000","95,000","4,311,000",
" ","4904  ","遠傳            ","3,713,000","4,000","3,709,000",
" ","2002  ","中鋼            ","5,503,000","1,904,000","3,599,000",
" ","2353  ","宏碁            ","3,588,000","51,000","3,537,000",
" ","2385  ","群光            ","3,113,000","0","3,113,000",
" ","1402  ","遠東新          ","2,618,000","2,000","2,616,000",
" ","2374  ","佳能            ","1,714,000","200,000","1,514,000",
" ","1225  ","福懋油          ","1,450,000","0","1,450,000",
" ","3045  ","台灣大          ","1,106,000","3,000","1,103,000",
" ","2607  ","榮運            ","1,070,000","0","1,070,000",
" ","2034  ","允強            ","1,251,000","217,000","1,034,000",
" ","2884  ","玉山金          ","1,011,000","0","1,011,000",
" ","2014  ","中鴻            ","2,609,000","1,617,000","992,000",
" ","2704  ","國賓            ","801,000","0","801,000",
" ","1722  ","台肥            ","1,139,000","355,000","784,000",
" ","1519  ","華城            ","766,000","0","766,000",
" ","2330  ","台積電          ","807,000","42,000","765,000",
" ","2451  ","創見            ","696,000","0","696,000",
" ","3557  ","嘉威            ","661,000","0","661,000",
" ","2325  ","矽品            ","513,000","0","513,000",
" ","2504  ","國產            ","504,000","0","504,000",
" ","1217  ","愛之味          ","503,000","0","503,000",
" ","9938  ","百和            ","502,000","0","502,000",
" ","9905  ","大華            ","501,000","0","501,000",
" ","2545  ","皇翔            ","477,000","0","477,000",
" ","4906  ","正文            ","444,000","0","444,000",
" ","9939  ","宏全            ","430,000","0","430,000",
" ","3545  ","敦泰            ","463,000","83,000","380,000",
" ","2308  ","台達電          ","509,000","142,000","367,000",
" ","2363  ","矽統            ","361,000","0","361,000",
" ","2915  ","潤泰全          ","319,000","0","319,000",
" ","2402  ","毅嘉            ","302,000","0","302,000",
" ","2885  ","元大金          ","533,000","240,000","293,000",
" ","1101  ","台泥            ","261,000","2,000","259,000",
" ","2890  ","永豐金          ","268,000","14,000","254,000",
" ","2441  ","超豐            ","252,000","0","252,000",
" ","2106  ","建大            ","1,082,000","850,000","232,000",
" ","1229  ","聯華            ","202,000","0","202,000",
" ","4104  ","佳醫            ","201,000","0","201,000",
" ","9914  ","美利達          ","443,000","250,000","193,000",
" ","2605  ","新興            ","288,000","100,000","188,000",
" ","2606  ","裕民            ","182,000","0","182,000",
" ","2031  ","新光鋼          ","802,000","631,000","171,000",
" ","6108  ","競國            ","150,000","0","150,000",
" ","1723  ","中碳            ","135,000","0","135,000",
" ","3311  ","閎暉            ","351,000","223,000","128,000",
" ","1733  ","五鼎            ","125,000","0","125,000",
" ","2393  ","億光            ","122,000","0","122,000",
" ","6271  ","同欣電          ","121,000","0","121,000",
" ","2317  ","鴻海            ","325,000","205,000","120,000",
" ","1227  ","佳格            ","111,000","0","111,000",
" ","2526  ","大陸            ","103,000","0","103,000",
" ","3596  ","智易            ","101,000","0","101,000",
" ","8021  ","尖點            ","101,000","0","101,000",
" ","1477  ","聚陽            ","86,000","0","86,000",
" ","6505  ","台塑化          ","83,000","4,000","79,000",
" ","1301  ","台塑            ","74,000","1,000","73,000",
" ","8163  ","達方            ","110,000","40,000","70,000",
" ","3376  ","新日興          ","66,000","0","66,000",
" ","2301  ","光寶科          ","59,000","5,000","54,000",
" ","2103  ","台橡            ","252,000","200,000","52,000",
" ","1729  ","必翔            ","51,000","0","51,000",
" ","5515  ","建國            ","51,000","0","51,000",
" ","3622  ","洋華            ","45,000","0","45,000",
" ","3022  ","威強電          ","30,000","0","30,000",
" ","2886  ","兆豐金          ","45,000","17,000","28,000",
" ","2883  ","開發金          ","46,000","21,000","25,000",
" ","2888  ","新光金          ","25,000","3,000","22,000",
" ","1303  ","南亞            ","30,000","14,000","16,000",
" ","2371  ","大同            ","16,000","0","16,000",
" ","2707  ","晶華            ","16,000","0","16,000",
" ","2880  ","華南金          ","24,000","8,000","16,000",
" ","5854  ","合庫            ","23,000","7,000","16,000",
" ","2357  ","華碩            ","16,000","1,000","15,000",
" ","2854  ","寶來證          ","14,000","0","14,000",
" ","2834  ","臺企銀          ","13,000","0","13,000",
" ","2324  ","仁寶            ","17,000","5,000","12,000",
" ","1326  ","台化            ","22,000","11,000","11,000",
" ","1605  ","華新            ","11,000","0","11,000",
" ","2337  ","旺宏            ","10,000","0","10,000",
" ","2603  ","長榮            ","10,000","0","10,000",
" ","3533  ","嘉澤            ","10,000","0","10,000",
" ","3702  ","大聯大          ","213,000","203,000","10,000",
" ","1809  ","中釉            ","9,000","0","9,000",
" ","2609  ","陽明            ","9,000","0","9,000",
" ","1806  ","冠軍            ","8,000","0","8,000",
" ","2356  ","英業達          ","8,000","0","8,000",
" ","2845  ","遠東銀          ","8,000","0","8,000",
" ","2889  ","國票金          ","8,000","0","8,000",
" ","1514  ","亞力            ","7,000","0","7,000",
" ","1608  ","華榮            ","7,000","0","7,000",
" ","1909  ","榮成            ","7,000","0","7,000",
" ","2312  ","金寶            ","7,000","0","7,000",
" ","2352  ","佳世達          ","7,000","0","7,000",
" ","2812  ","台中銀          ","7,000","0","7,000",
" ","6139  ","亞翔            ","7,000","0","7,000",
" ","9904  ","寶成            ","12,000","5,000","7,000",
" ","1314  ","中石化          ","6,000","0","6,000",
" ","1409  ","新纖            ","6,000","0","6,000",
" ","1417  ","嘉裕            ","6,000","0","6,000",
" ","1434  ","福懋            ","6,000","0","6,000",
" ","2315  ","神達            ","6,000","0","6,000",
" ","2515  ","中工            ","6,000","0","6,000",
" ","2615  ","萬海            ","6,000","0","6,000",
" ","2820  ","華票            ","6,000","0","6,000",
" ","8110  ","華東            ","6,000","0","6,000",
" ","1440  ","南紡            ","5,000","0","5,000",
" ","1447  ","力鵬            ","5,000","0","5,000",
" ","1907  ","永豐餘          ","5,000","0","5,000",
" ","2204  ","中華            ","5,000","0","5,000",
" ","2331  ","精英            ","5,000","0","5,000",
" ","2501  ","國建            ","5,000","0","5,000",
" ","2849  ","安泰銀          ","5,000","0","5,000",
" ","3024  ","憶聲            ","5,000","0","5,000",
" ","9907  ","統一實          ","5,000","0","5,000",
" ","1313  ","聯成            ","4,000","0","4,000",
" ","1717  ","長興            ","4,000","0","4,000",
" ","2023  ","燁輝            ","4,000","0","4,000",
" ","2313  ","華通            ","4,000","0","4,000",
" ","2350  ","環電            ","4,000","0","4,000",
" ","2354  ","鴻準            ","4,000","0","4,000",
" ","2404  ","漢唐            ","4,000","0","4,000",
" ","2534  ","宏盛            ","4,000","0","4,000",
" ","2856  ","元富證          ","4,000","0","4,000",
" ","2903  ","遠百            ","4,000","0","4,000",
" ","3048  ","益登            ","4,000","0","4,000",
" ","3532  ","台勝科          ","4,000","0","4,000",
" ","1103  ","嘉泥            ","3,000","0","3,000",
" ","1109  ","信大            ","3,000","0","3,000",
" ","1219  ","福壽            ","3,000","0","3,000",
" ","1312  ","國喬            ","3,000","0","3,000",
" ","1702  ","南僑            ","3,000","0","3,000",
" ","1704  ","榮化            ","3,000","0","3,000",
" ","1710  ","東聯            ","3,000","0","3,000",
" ","1902  ","台紙            ","3,000","0","3,000",
" ","2006  ","東和鋼鐵        ","3,000","0","3,000",
" ","2009  ","第一銅          ","3,000","0","3,000",
" ","2025  ","千興            ","3,000","0","3,000",
" ","2101  ","南港            ","3,000","0","3,000",
" ","2316  ","楠梓電          ","3,000","0","3,000",
" ","2338  ","光罩            ","3,000","0","3,000",
" ","2345  ","智邦            ","3,000","0","3,000",
" ","2367  ","燿華            ","3,000","0","3,000",
" ","2376  ","技嘉            ","3,000","0","3,000",
" ","2377  ","微星            ","3,000","0","3,000",
" ","2492  ","華新科          ","3,000","0","3,000",
" ","2809  ","京城銀          ","3,000","0","3,000",
" ","2836  ","高雄銀          ","3,000","0","3,000",
" ","2850  ","新產            ","3,000","0","3,000",
" ","2851  ","中再保          ","3,000","0","3,000",
" ","2852  ","第一保          ","3,000","0","3,000",
" ","2906  ","高林            ","3,000","0","3,000",
" ","3063  ","飛信            ","3,000","0","3,000",
" ","3474  ","華亞科          ","3,000","0","3,000",
" ","6257  ","矽格            ","3,000","0","3,000",
" ","8008  ","建興電          ","3,000","0","3,000",
" ","9908  ","大台北          ","3,000","0","3,000",
" ","9910  ","豐泰            ","3,000","0","3,000",
" ","1232  ","大統益          ","2,000","0","2,000",
" ","1436  ","華友聯          ","2,000","0","2,000",
" ","1437  ","勤益控          ","2,000","0","2,000",
" ","1451  ","年興            ","2,000","0","2,000",
" ","1531  ","高林股          ","2,000","0","2,000",
" ","1712  ","興農            ","2,000","0","2,000",
" ","1716  ","永信            ","2,000","0","2,000",
" ","1726  ","永記            ","2,000","0","2,000",
" ","1737  ","臺鹽            ","2,000","0","2,000",
" ","2012  ","春雨            ","2,000","0","2,000",
" ","2015  ","豐興            ","2,000","0","2,000",
" ","2030  ","彰源            ","2,000","0","2,000",
" ","2104  ","國際中橡        ","2,000","0","2,000",
" ","2207  ","和泰車          ","2,000","0","2,000",
" ","2208  ","台船            ","2,000","0","2,000",
" ","2321  ","東訊            ","2,000","0","2,000",
" ","2323  ","中環            ","11,000","9,000","2,000",
" ","2328  ","廣宇            ","2,000","0","2,000",
" ","2362  ","藍天            ","2,000","0","2,000",
" ","2368  ","金像電          ","2,000","0","2,000",
" ","2391  ","合勤            ","2,000","0","2,000",
" ","2395  ","研華            ","2,000","0","2,000",
" ","2401  ","凌陽            ","2,000","0","2,000",
" ","2466  ","冠西電          ","2,000","0","2,000",
" ","2505  ","國揚            ","2,000","0","2,000",
" ","2514  ","龍邦            ","2,000","0","2,000",
