"095年06月15日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3062  ","建漢            ","2,795,000","0","2,795,000",
" ","2105  ","正新            ","2,100,000","0","2,100,000",
" ","2504  ","國產            ","1,670,000","0","1,670,000",
" ","2392  ","正崴            ","1,835,000","215,000","1,620,000",
" ","2014  ","中鴻            ","1,535,000","0","1,535,000",
" ","2356  ","英業達          ","1,445,000","0","1,445,000",
" ","2354  ","鴻準            ","1,320,000","10,000","1,310,000",
" ","9904  ","寶成            ","1,298,000","0","1,298,000",
" ","2357  ","華碩            ","1,303,000","124,000","1,179,000",
" ","2534  ","宏盛            ","1,100,000","0","1,100,000",
" ","3231  ","緯創            ","1,050,000","0","1,050,000",
" ","4906  ","正文            ","960,000","50,000","910,000",
" ","2801  ","彰銀            ","860,000","0","860,000",
" ","2317  ","鴻海            ","869,000","15,000","854,000",
" ","2704  ","國賓            ","825,000","0","825,000",
" ","2353  ","宏碁            ","796,000","0","796,000",
" ","2308  ","台達電          ","719,000","20,000","699,000",
" ","2328  ","廣宇            ","700,000","20,000","680,000",
" ","2201  ","裕隆            ","679,000","0","679,000",
" ","3007  ","綠點            ","641,000","0","641,000",
" ","5854  ","合庫            ","622,000","0","622,000",
" ","1103  ","嘉泥            ","600,000","0","600,000",
" ","2408  ","南亞科          ","550,000","0","550,000",
" ","2607  ","榮運            ","516,000","0","516,000",
" ","1722  ","台肥            ","508,000","0","508,000",
" ","5471  ","松翰            ","560,000","73,000","487,000",
" ","3019  ","亞光            ","466,000","0","466,000",
" ","6285  ","啟碁            ","430,000","0","430,000",
" ","2015  ","豐興            ","396,000","0","396,000",
" ","2542  ","興富發          ","382,000","0","382,000",
" ","2887  ","台新金          ","340,000","0","340,000",
" ","1216  ","統一            ","425,000","88,000","337,000",
" ","2888  ","新光金          ","669,000","357,000","312,000",
" ","2106  ","建大            ","300,000","0","300,000",
" ","2486  ","一詮            ","290,000","0","290,000",
" ","2330  ","台積電          ","652,000","372,000","280,000",
" ","2412  ","中華電          ","293,000","25,000","268,000",
" ","5534  ","長虹            ","260,000","0","260,000",
" ","2332  ","友訊            ","250,000","0","250,000",
" ","9938  ","百和            ","242,000","0","242,000",
" ","2883  ","開發金          ","212,000","0","212,000",
" ","1704  ","榮化            ","196,000","0","196,000",
" ","2890  ","永豐金          ","162,000","0","162,000",
" ","2417  ","圓剛            ","160,000","0","160,000",
" ","2498  ","宏達電          ","157,000","0","157,000",
" ","1531  ","高林股          ","154,000","0","154,000",
" ","2618  ","長榮航          ","150,000","0","150,000",
" ","2911  ","麗嬰房          ","150,000","0","150,000",
" ","2371  ","大同            ","142,000","0","142,000",
" ","2501  ","國建            ","237,000","100,000","137,000",
" ","2388  ","威盛            ","130,000","0","130,000",
" ","3035  ","智原            ","130,000","0","130,000",
" ","2882  ","國泰金          ","265,000","138,000","127,000",
" ","6239  ","力成            ","225,000","100,607","124,393",
" ","1532  ","勤美            ","110,000","0","110,000",
" ","2441  ","超豐            ","110,000","0","110,000",
" ","3060  ","銘異            ","110,000","0","110,000",
" ","9939  ","宏全            ","110,000","0","110,000",
" ","2351  ","順德            ","100,000","0","100,000",
" ","3008  ","大立光          ","127,000","33,000","94,000",
" ","2880  ","華南金          ","82,000","0","82,000",
" ","2452  ","乾坤            ","80,000","0","80,000",
" ","2855  ","統一證          ","74,000","0","74,000",
" ","3380  ","明泰            ","70,000","0","70,000",
" ","4904  ","遠傳            ","66,000","0","66,000",
" ","1434  ","福懋            ","58,000","0","58,000",
" ","2360  ","致茂            ","50,000","0","50,000",
" ","2833  ","台壽保          ","46,000","0","46,000",
" ","1229  ","聯華            ","44,000","0","44,000",
" ","4526  ","東台            ","56,000","14,000","42,000",
" ","2886  ","兆豐金          ","50,000","14,000","36,000",
" ","5305  ","敦南            ","32,000","0","32,000",
" ","1605  ","華新            ","30,000","0","30,000",
" ","2338  ","光罩            ","30,000","0","30,000",
" ","2391  ","合勤            ","30,000","0","30,000",
" ","3367  ","英華達          ","30,000","0","30,000",
" ","1102  ","亞泥            ","28,000","0","28,000",
" ","3356  ","奇偶            ","25,000","0","25,000",
" ","2439  ","美律            ","38,000","15,000","23,000",
" ","6605  ","帝寶            ","23,000","0","23,000",
" ","1473  ","台南            ","20,000","0","20,000",
" ","1907  ","永豐餘          ","20,000","0","20,000",
" ","2103  ","台橡            ","16,000","0","16,000",
" ","8072  ","陞泰            ","16,000","0","16,000",
" ","2207  ","和泰車          ","15,000","0","15,000",
" ","1723  ","中碳            ","12,000","0","12,000",
" ","1560  ","中砂            ","10,000","0","10,000",
" ","5203  ","訊連            ","10,000","0","10,000",
" ","1301  ","台塑            ","18,000","10,000","8,000",
" ","2912  ","統一超          ","8,000","0","8,000",
" ","9940  ","信義            ","8,000","0","8,000",
" ","2447  ","鼎新            ","5,000","0","5,000",
" ","1477  ","聚陽            ","4,000","0","4,000",
" ","2707  ","晶華            ","2,000","0","2,000",
" ","2337  ","旺宏            ","0","5,977,000","-5,977,000",
" ","1904  ","正隆            ","0","2,523,000","-2,523,000",
" ","3037  ","欣興            ","0","2,135,000","-2,135,000",
" ","2446  ","全懋            ","100,000","2,195,000","-2,095,000",
" ","2023  ","燁輝            ","0","1,400,000","-1,400,000",
