"094年09月30日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="03434 ","永豐2R          ","21,573,000","536,000","21,037,000",
="03438 ","第一45          ","19,664,000","281,000","19,383,000",
="03435 ","永豐2S          ","18,131,000","532,000","17,599,000",
="03433 ","永豐2Q          ","14,340,000","374,000","13,966,000",
"2303  ","聯電            ","14,373,000","973,292","13,399,708",
="03439 ","第一46          ","14,899,000","1,815,000","13,084,000",
="03441 ","群益06          ","17,743,000","5,821,000","11,922,000",
="03436 ","第一43          ","9,950,000","1,091,000","8,859,000",
="03437 ","第一44          ","9,028,000","851,000","8,177,000",
"3045  ","台灣大          ","6,948,000","703,000","6,245,000",
"2408  ","南亞科          ","4,419,000","759,000","3,660,000",
"2603  ","長榮            ","3,830,000","509,539","3,320,461",
"6116  ","彩晶            ","3,092,000","143,000","2,949,000",
"2618  ","長榮航          ","2,747,000","240,000","2,507,000",
"2311  ","日月光          ","2,995,000","600,000","2,395,000",
"2323  ","中環            ","3,160,000","776,000","2,384,000",
"3012  ","廣輝            ","2,432,000","61,573","2,370,427",
="0832P ","元富45          ","1,945,000","0","1,945,000",
"2363  ","矽統            ","3,918,000","2,063,000","1,855,000",
"3231  ","緯創            ","3,125,000","1,275,000","1,850,000",
"1101  ","台泥            ","1,810,000","71,000","1,739,000",
="03137 ","凱基89          ","1,784,000","87,000","1,697,000",
="03063 ","大華GK          ","1,693,000","71,000","1,622,000",
="03417 ","富邦AL          ","6,951,000","5,401,000","1,550,000",
="03152 ","群益NN          ","1,466,000","0","1,466,000",
="03115 ","日盛MJ          ","1,446,000","0","1,446,000",
"2887  ","台新金          ","1,449,000","131,381","1,317,619",
"2349  ","錸德            ","1,303,000","1,000","1,302,000",
="0050  ","元大台灣50      ","1,962,000","681,000","1,281,000",
"2614  ","東森            ","1,280,000","11,760","1,268,240",
="0344  ","中信67          ","2,177,000","975,000","1,202,000",
"2903  ","遠百            ","1,220,000","71,000","1,149,000",
="03103 ","元大9N          ","1,667,000","534,000","1,133,000",
"2312  ","金寶            ","1,090,000","28,000","1,062,000",
="0746  ","富邦58          ","1,112,000","58,000","1,054,000",
"2379  ","瑞昱            ","1,146,000","94,000","1,052,000",
"2892  ","第一金          ","1,387,000","345,516","1,041,484",
"2449  ","京元電子        ","1,555,000","536,590","1,018,410",
"2883  ","開發金          ","2,036,000","1,088,000","948,000",
="03207 ","兆豐FU          ","1,248,000","329,000","919,000",
"2418  ","雅新            ","1,475,000","558,000","917,000",
="03035 ","寶來EP          ","914,000","0","914,000",
="03315 ","兆豐1W          ","945,000","55,000","890,000",
="03202 ","統一BP          ","1,470,000","641,000","829,000",
="03292 ","大華GT          ","1,995,000","1,180,000","815,000",
="03125 ","永豐1B          ","966,000","154,000","812,000",
="03199 ","統一BL          ","1,446,000","718,000","728,000",
"2474  ","可成            ","1,409,000","718,000","691,000",
="03146 ","統一AY          ","680,000","0","680,000",
="03276 ","寶來78          ","1,013,000","367,000","646,000",
="03179 ","元大9Z          ","636,000","0","636,000",
"2342  ","茂矽            ","784,000","170,000","614,000",
"8008  ","建興電          ","591,000","0","591,000",
"2704  ","國賓            ","639,000","52,000","587,000",
"3009  ","奇美電          ","986,000","424,532","561,468",
"2014  ","中鴻            ","900,000","351,000","549,000",
"2027  ","大成鋼          ","550,000","5,000","545,000",
"2371  ","大同            ","530,000","2,708","527,292",
="03294 ","大華GV          ","1,806,000","1,285,000","521,000",
"2002  ","中鋼            ","1,270,000","759,258","510,742",
="03092 ","凱基80          ","510,000","0","510,000",
"3049  ","和鑫            ","510,000","1,000","509,000",
"2393  ","億光            ","687,000","181,000","506,000",
="03255 ","永豐1H          ","1,437,000","934,000","503,000",
"2327  ","國巨            ","502,000","1,000","501,000",
"2845  ","遠東銀          ","605,000","109,604","495,396",
"2367  ","燿華            ","494,000","0","494,000",
="03017 ","大華GD          ","502,000","11,000","491,000",
"2353  ","宏碁            ","1,364,000","874,946","489,054",
"2324  ","仁寶            ","918,000","437,944","480,056",
="03089 ","元富JQ          ","588,000","115,000","473,000",
="03181 ","元大02          ","626,000","154,000","472,000",
"2891  ","中信金          ","530,000","63,749","466,251",
"2446  ","全懋            ","563,000","100,000","463,000",
="03278 ","寶來80          ","566,000","105,000","461,000",
="03117 ","亞東GK          ","511,000","82,000","429,000",
="03175 ","日盛MT          ","958,000","530,000","428,000",
"3380  ","明泰            ","620,000","200,000","420,000",
="03299 ","大華HA          ","1,421,000","1,003,000","418,000",
"2023  ","燁輝            ","443,000","39,000","404,000",
"2834  ","臺企銀          ","450,000","50,000","400,000",
"2392  ","正崴            ","530,000","131,500","398,500",
="03121 ","亞東GP          ","389,000","0","389,000",
="03191 ","兆豐1N          ","699,000","320,000","379,000",
"2377  ","微星            ","465,000","95,000","370,000",
="03167 ","日盛MK          ","840,000","476,000","364,000",
="03239 ","大華GP          ","490,000","135,000","355,000",
"1310  ","台苯            ","360,000","6,000","354,000",
"3024  ","憶聲            ","354,000","0","354,000",
"2352  ","佳世達          ","1,238,000","885,000","353,000",
="03236 ","元富KC          ","508,000","159,000","349,000",
"2227  ","裕日車          ","390,000","47,000","343,000",
"2475  ","華映            ","862,000","523,000","339,000",
"6289  ","華上            ","300,000","0","300,000",
"2882  ","國泰金          ","304,000","14,000","290,000",
"1722  ","台肥            ","1,029,000","761,000","268,000",
="08001 ","寶來87          ","944,000","691,000","253,000",
"2401  ","凌陽            ","250,000","2,000","248,000",
="03201 ","統一BN          ","569,000","324,000","245,000",
="03197 ","統一BI          ","1,260,000","1,021,000","239,000",
="03171 ","日盛MP          ","698,000","460,000","238,000",
"1460  ","宏遠            ","263,000","25,000","238,000",
"2498  ","宏達電          ","1,672,000","1,438,000","234,000",
"2301  ","光寶科          ","331,000","108,000","223,000",
="03335 ","永豐1U          ","725,000","505,000","220,000",
="03225 ","富邦N6          ","1,496,000","1,280,000","216,000",
="03227 ","元富JT          ","2,168,000","1,953,000","215,000",
"9904  ","寶成            ","236,000","30,000","206,000",
="03254 ","信證FP          ","1,012,000","807,000","205,000",
"5854  ","合庫            ","207,000","2,000","205,000",
"6282  ","康舒            ","200,000","0","200,000",
="03198 ","統一BK          ","704,000","508,000","196,000",
="03061 ","大華GI          ","308,000","116,000","192,000",
="03109 ","元大9U          ","351,000","172,000","179,000",
="03059 ","凱基78          ","585,000","410,000","175,000",
="03134 ","凱基86          ","242,000","72,000","170,000",
"2492  ","華新科          ","168,000","0","168,000",
