"100年09月29日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="0050  ","元大台灣50      ","6,999,000","2,638,000","4,361,000",
="044564","喬山凱基92購01  ","3,087,000","141,000","2,946,000",
="043778","智原兆豐92購01  ","2,849,000","364,000","2,485,000",
="045007","台光電元大92購04","2,595,000","214,000","2,381,000",
="039625","玉晶光永豐8A購05","2,089,000","10,000","2,079,000",
="044274","華新科群益92購01","1,824,000","0","1,824,000",
="043642","元金2X國票97購01","1,823,000","35,000","1,788,000",
="04909P","鴻海統一94售10  ","2,179,000","423,000","1,756,000",
="04879P","康控永豐94售02  ","2,524,000","959,000","1,565,000",
="042455","康控凱基8C購01  ","2,607,000","1,045,000","1,562,000",
="039338","台光電群益8C購03","1,488,000","0","1,488,000",
"2886  ","兆豐金          ","3,131,000","1,677,000","1,454,000",
"2315  ","神達            ","1,544,000","132,535","1,411,465",
="044197","友達國票91購01  ","1,528,000","122,000","1,406,000",
="044807","瀚宇博凱基91購01","1,825,000","450,000","1,375,000",
="04624P","台積電元大94售14","1,352,000","0","1,352,000",
="043798","緯穎凱基91購03  ","1,308,000","0","1,308,000",
="044652","東元永豐91購01  ","2,859,000","1,555,000","1,304,000",
="044314","宏達電永豐91購01","6,642,000","5,343,000","1,299,000",
="043290","揚明光元大94購01","1,323,000","25,000","1,298,000",
="04541P","智易永豐94售03  ","1,390,000","95,000","1,295,000",
="043914","大立光凱基91購22","1,290,000","0","1,290,000",
="043359","和鑫國票92購02  ","1,281,000","0","1,281,000",
="044732","華新科國票91購04","1,805,000","567,000","1,238,000",
="045177","世紀鋼台新92購01","1,199,000","30,000","1,169,000",
="044644","元油2X群益91購01","1,533,000","378,000","1,155,000",
="043513","台灣50元大96購05","1,204,000","50,000","1,154,000",
="044746","智易群益93購01  ","2,608,000","1,499,000","1,109,000",
="03018B","凱熊02          ","1,354,000","248,000","1,106,000",
="038708","鴻海富邦8A購01  ","1,101,000","0","1,101,000",
="044378","T50反1群益92購01","1,040,000","0","1,040,000",
="044868","全新國票91購01  ","1,039,000","2,000","1,037,000",
="042729","台光電兆豐8C購01","990,000","0","990,000",
="042856","南電第一91購01  ","1,136,000","160,000","976,000",
"2823  ","中壽            ","1,754,000","791,000","963,000",
="043866","中環元大91購01  ","944,000","0","944,000",
="044727","明泰永豐91購01  ","1,075,000","133,000","942,000",
="043589","台積電元大91購17","910,000","0","910,000",
="042863","聯發科群益91購01","1,539,000","644,000","895,000",
