"101年05月25日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="06437P","嘉聯益元大88售04","3,484,000","1,060,000","2,424,000",
="047930","嘉澤凱基93購03  ","2,820,000","526,000","2,294,000",
="047954","漢唐永豐93購02  ","2,283,000","432,000","1,851,000",
="047613","健策群益93購02  ","2,932,000","1,276,000","1,656,000",
="050951","緯創群益96購01  ","2,746,000","1,168,000","1,578,000",
="050899","旭富元大95購01  ","1,445,000","28,000","1,417,000",
="051071","聯發科國票96購01","1,394,000","0","1,394,000",
="048968","可成元大94購02  ","2,950,000","1,585,000","1,365,000",
="045558","冠德國票92購01  ","1,290,000","0","1,290,000",
="047184","漢唐元大94購02  ","1,255,000","0","1,255,000",
="05957P","臺股指群益87售14","1,911,000","720,000","1,191,000",
="06491P","樺漢元大88售06  ","1,337,000","207,000","1,130,000",
="048698","宏達電國票95購01","2,492,000","1,401,000","1,091,000",
="050600","瑞儀國泰95購01  ","1,287,000","200,000","1,087,000",
="048719","亞光永豐94購01  ","1,087,000","30,000","1,057,000",
="048319","嘉晶凱基93購04  ","1,073,000","20,000","1,053,000",
="05513P","玉山金台新96售01","1,368,000","322,000","1,046,000",
="050848","日月光國票95購01","1,035,000","0","1,035,000",
="03148C","元牛91          ","1,275,000","248,000","1,027,000",
="050285","力山凱基94購06  ","990,000","0","990,000",
="051329","智邦永豐95購01  ","993,000","31,000","962,000",
="049653","緯穎凱基94購03  ","973,000","15,000","958,000",
="05617P","大立光統一97售02","1,276,000","320,000","956,000",
="052146","泰碩群益95購01  ","1,232,000","277,000","955,000",
="049179","高鐵凱基94購01  ","931,000","10,000","921,000",
="06286P","道瓊指群益88售01","919,000","4,000","915,000",
="05604P","聯發科元大96售10","1,526,000","631,000","895,000",
="051954","矽力元富95購04  ","932,000","55,000","877,000",
="05989P","臺股指凱基87售06","894,000","32,000","862,000",
="051744","嘉聯益國票97購01","1,081,000","221,000","860,000",
="047278","和鑫永豐93購02  ","859,000","0","859,000",
="052197","台郡元富95購03  ","916,000","59,000","857,000",
="05655P","南亞科統一96售01","1,112,000","261,000","851,000",
="05595P","友達統一96售02  ","822,000","0","822,000",
="050288","台積電凱基94購32","997,000","179,000","818,000",
="052256","台泥國泰96購01  ","898,000","82,000","816,000",
="052065","臺股指國票95購12","3,949,000","3,153,000","796,000",
="06086P","聯發科永豐87售02","792,000","0","792,000",
="050859","訊芯康和95購01  ","859,000","96,000","763,000",
="06106P","台達電凱基88售01","764,000","5,000","759,000",
="050059","旺宏凱基94購03  ","784,000","31,000","753,000",
="048872","玉晶光國票94購02","836,000","105,000","731,000",
"3481  ","群創            ","853,000","132,000","721,000",
="05643P","大立光中信98售01","1,047,000","332,000","715,000",
="05623P","台積電中信96售03","918,000","209,000","709,000",
="048903","華通富邦95購01  ","957,000","250,000","707,000",
="051992","瑞儀兆豐65購01  ","945,000","248,000","697,000",
="05728P","滬深2X凱基98售03","719,000","25,000","694,000",
="049348","瑞昱台新94購01  ","693,000","0","693,000",
="05784P","臺股指元大96售18","703,000","33,000","670,000",
="03059B","元熊A1          ","968,000","305,000","663,000",
="048923","國巨永豐94購02  ","1,370,000","716,000","654,000",
"2885  ","元大金          ","710,000","64,000","646,000",
="047587","義隆永豐93購02  ","833,000","198,000","635,000",
="06357P","台泥群益88售01  ","631,000","0","631,000",
="050044","聯詠兆豐94購02  ","854,000","236,000","618,000",
="052593","台積電群益96購02","654,000","37,000","617,000",
="052104","英業達兆豐96購01","604,000","0","604,000",
="05499P","聯詠元富95售02  ","641,000","40,000","601,000",
="050837","力山國票95購01  ","597,000","3,000","594,000",
="049108","玉晶光富邦96購02","588,000","0","588,000",
="05877P","創意元大88售04  ","1,723,000","1,141,000","582,000",
"3037  ","欣興            ","616,000","37,000","579,000",
="050573","光寶科國票94購01","999,000","438,000","561,000",
="050339","鴻海統一94購06  ","757,000","198,000","559,000",
="051517","可成凱基95購08  ","713,000","157,000","556,000",
="051582","聯發科元大97購02","771,000","215,000","556,000",
="051497","中磊亞東96購01  ","572,000","17,000","555,000",
="050887","台積電富邦95購05","891,000","339,000","552,000",
="050189","旭富元大94購01  ","549,000","0","549,000",
="06200P","瑞儀元大88售03  ","560,000","20,000","540,000",
="051892","台光電元富95購03","565,000","37,000","528,000",
="050771","華新科元大94購06","880,000","365,000","515,000",
="049405","羅麗芬群益94購02","505,000","0","505,000",
"2618  ","長榮航          ","634,000","130,000","504,000",
="052011","欣興中信96購01  ","859,000","360,000","499,000",
="051893","瀚宇博元富95購01","515,000","20,000","495,000",
="052211","台積電元大95購22","495,000","0","495,000",
="06390P","大立光元大88售13","630,000","139,000","491,000",
="050368","國巨元大94購14  ","510,000","20,000","490,000",
="06254P","聯電群益88售02  ","503,000","14,000","489,000",
="050601","台表科國泰96購01","485,000","0","485,000",
="051740","可成國票96購04  ","1,231,000","748,000","483,000",
="06484P","鴻海群益88售09  ","640,000","160,000","480,000",
="05597P","鴻海元富96售06  ","1,314,000","839,000","475,000",
="048621","緯穎凱基93購03  ","1,113,000","639,000","474,000",
="051635","大立光國票96購04","474,000","0","474,000",
="06030P","南亞科元富87售03","1,179,000","705,000","474,000",
="05581P","華新科凱基96售07","471,000","0","471,000",
="051541","GIS國票96購02   ","483,000","16,000","467,000",
="052260","為升富邦97購02  ","1,083,000","626,000","457,000",
="051056","華新科群益95購03","564,000","110,000","454,000",
="051224","華通群益96購03  ","452,000","0","452,000",
="049071","台達電凱基94購02","500,000","50,000","450,000",
="06057P","聯詠元大87售03  ","647,000","203,000","444,000",
="052188","欣興群益95購03  ","863,000","420,000","443,000",
="0061  ","元大寶滬深      ","1,167,000","727,000","440,000",
="05495P","大立光統一95售07","435,000","0","435,000",
="048653","巨大元大96購02  ","427,000","0","427,000",
="05767P","台積電元大87售10","1,837,000","1,410,000","427,000",
="050964","晶技永豐95購02  ","522,000","99,000","423,000",
="047108","華邦電元大93購03","717,000","297,000","420,000",
="052337","臺股指日盛95購02","430,000","10,000","420,000",
="048643","強茂元大94購01  ","414,000","0","414,000",
="049792","元油2X元大94購08","608,000","196,000","412,000",
="006205","富邦上証        ","644,000","235,000","409,000",
="047952","華通永豐93購03  ","463,000","55,000","408,000",
="048638","台光電元大94購01","400,000","0","400,000",
="06346P","GIS國票88售03   ","411,000","11,000","400,000",
="048209","臺股指元大93購43","396,000","0","396,000",
="051871","同欣電凱基95購02","396,000","0","396,000",
="052020","聯茂永豐95購02  ","396,000","0","396,000",
="052121","全新國票96購03  ","396,000","0","396,000",
="051531","國巨國票96購04  ","505,000","112,000","393,000",
="050656","瑞儀凱基96購01  ","391,000","0","391,000",
="06103P","聯電日盛87售02  ","553,000","162,000","391,000",
="05845P","華新科國票88售02","428,000","40,000","388,000",
="047636","台達電元大93購03","406,000","20,000","386,000",
="048946","崇越永豐94購01  ","396,000","10,000","386,000",
="048207","臺股指元大93購41","379,000","0","379,000",
="047129","T50反1凱基93購01","378,000","0","378,000",
="05861P","台積電群益87售05","380,000","2,000","378,000",
="051946","健策統一98購01  ","445,000","70,000","375,000",
="051063","台郡群益95購01  ","382,000","10,000","372,000",
="049794","台達電元大94購10","396,000","25,000","371,000",
="048454","合勤控凱基94購01","370,000","0","370,000",
="048732","台勝科麥證95購01","579,000","211,000","368,000",
="045737","友達群益94購01  ","492,000","128,000","364,000",
"2311  ","日月光          ","539,000","176,000","363,000",
="048834","牧德凱基94購01  ","517,000","158,000","359,000",
"2330  ","台積電          ","717,000","363,000","354,000",
="052039","聯詠永昌96購01  ","434,000","81,000","353,000",
="06477P","聯發科元富88售01","350,000","0","350,000",
="047611","滬深2X群益93購02","636,000","290,000","346,000",
="05810P","大立光元大87售23","473,000","133,000","340,000",
="05722P","玉晶光國票97售03","505,000","167,000","338,000",
="06230P","玉晶光國泰8A售01","347,000","10,000","337,000",
="06129P","祥碩永豐87售03  ","444,000","117,000","327,000",
="052141","百和凱基95購02  ","1,288,000","965,000","323,000",
="05704P","矽力群益96售04  ","398,000","75,000","323,000",
="048973","禾伸堂元大94購01","317,000","0","317,000",
="049235","元油2X元富96購05","318,000","3,000","315,000",
="05353P","臺股指元富95售07","315,000","0","315,000",
="06337P","智易群益88售06  ","307,000","0","307,000",
="049073","光罩凱基94購01  ","305,000","0","305,000",
="049541","楠梓電群益94購02","304,000","0","304,000",
="05893P","京鼎群益87售02  ","659,000","356,000","303,000",
="047994","亞德客元大93購03","300,000","0","300,000",
="052567","台積電凱基96購05","400,000","100,000","300,000",
="05424P","台達電亞東96售02","300,000","0","300,000",
="049238","元油2X元富96購08","299,000","0","299,000",
="050463","百和元大94購04  ","299,000","0","299,000",
="050453","創意元大95購03  ","375,000","77,000","298,000",
="051793","臻鼎國票95購02  ","298,000","0","298,000",
="045958","技嘉凱基93購04  ","297,000","0","297,000",
="047549","聯發科凱基93購12","297,000","0","297,000",
="047801","臺股指兆豐93購01","297,000","0","297,000",
="047845","美利達元大93購02","297,000","0","297,000",
="048187","臺指反元大96購04","297,000","0","297,000",
="050367","鴻海元大94購20  ","297,000","0","297,000",
="050529","矽格元大94購05  ","297,000","0","297,000",
="051186","創意永豐95購01  ","297,000","0","297,000",
="052056","緯穎凱基95購04  ","357,000","60,000","297,000",
="052166","元油反元大95購01","297,000","0","297,000",
="06442P","台灣50群益92售01","297,000","0","297,000",
="052112","滬深2X中信99購01","297,000","1,000","296,000",
="06509P","聯發科元大89售02","606,000","310,000","296,000",
="047128","新日興日盛93購01","293,000","0","293,000",
="06697P","上銀凱基89售04  ","297,000","5,000","292,000",
="03153C","凱牛19          ","333,000","42,000","291,000",
"8039  ","台虹            ","431,000","140,000","291,000",
="049525","華新科兆豐94購01","290,000","0","290,000",
="050469","聯電台新94購01  ","299,000","10,000","289,000",
="06156P","道瓊指元大87售01","305,000","16,000","289,000",
="047905","元油反元大96購04","288,000","0","288,000",
"5388  ","中磊            ","343,000","55,000","288,000",
="048332","台積電富邦94購02","297,000","10,000","287,000",
="051197","光寶科麥證95購01","297,000","10,000","287,000",
="051637","嘉聯益國票96購01","297,000","10,000","287,000",
="05605P","嘉聯益元大97售02","527,000","240,000","287,000",
="06017P","大立光元大87售30","671,000","384,000","287,000",
="048094","大立光凱基93購31","283,000","0","283,000",
="051159","力山元大96購01  ","349,000","68,000","281,000",
="048178","上銀富邦95購02  ","280,000","0","280,000",
="05838P","聚陽元大87售01  ","476,000","197,000","279,000",
="049498","茂林元大95購01  ","476,000","198,000","278,000",
="049283","滬深2X中信95購10","309,000","33,000","276,000",
="050984","大立光國泰97購01","276,000","5,000","271,000",
="051072","強茂國票95購02  ","271,000","0","271,000",
="05890P","玉晶光元富87售04","396,000","127,000","269,000",
="048398","康普國票94購01  ","357,000","90,000","267,000",
="06294P","嘉聯益群益8A售01","320,000","54,000","266,000",
="051921","南茂元大95購04  ","292,000","30,000","262,000",
="049394","T50反1群益94購01","302,000","44,000","258,000",
="06225P","全新元大89售01  ","307,000","50,000","257,000",
="050922","南亞科凱基95購02","356,000","100,000","256,000",
="051727","S&P反1國票97購01","383,000","127,000","256,000",
="06582P","高鐵中信89售01  ","570,000","315,000","255,000",
="048721","正文永豐94購01  ","254,000","0","254,000",
