"096年03月02日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","3062  ","建漢            ","4,520,000","0","4,520,000",
" ","2446  ","全懋            ","4,188,000","400,000","3,788,000",
" ","2374  ","佳能            ","2,597,000","0","2,597,000",
" ","2449  ","京元電子        ","2,493,000","0","2,493,000",
" ","3189  ","景碩            ","2,305,000","0","2,305,000",
" ","3035  ","智原            ","2,282,000","0","2,282,000",
" ","2492  ","華新科          ","2,700,000","875,000","1,825,000",
" ","3006  ","晶豪科          ","1,554,000","35,000","1,519,000",
" ","2441  ","超豐            ","1,429,000","0","1,429,000",
" ","2311  ","日月光          ","2,770,000","1,431,000","1,339,000",
" ","2328  ","廣宇            ","1,030,000","0","1,030,000",
" ","3474  ","華亞科          ","845,000","0","845,000",
" ","1471  ","首利            ","820,000","0","820,000",
" ","2002  ","中鋼            ","804,000","0","804,000",
" ","2451  ","創見            ","752,000","0","752,000",
" ","2606  ","裕民            ","735,000","0","735,000",
" ","2391  ","合勤            ","740,000","10,000","730,000",
" ","8046  ","南電            ","730,000","1,000","729,000",
" ","1729  ","必翔            ","606,000","0","606,000",
" ","2336  ","致伸            ","830,000","250,000","580,000",
" ","2303  ","聯電            ","510,000","1,000","509,000",
" ","2350  ","環電            ","400,000","0","400,000",
" ","2605  ","新興            ","400,000","0","400,000",
" ","2105  ","正新            ","622,000","250,000","372,000",
" ","1447  ","力鵬            ","335,000","0","335,000",
" ","6277  ","宏正            ","322,000","0","322,000",
" ","5471  ","松翰            ","1,004,000","690,500","313,500",
" ","6269  ","台郡            ","310,000","0","310,000",
" ","2412  ","中華電          ","300,000","0","300,000",
" ","2601  ","益航            ","300,000","0","300,000",
" ","2609  ","陽明            ","300,000","0","300,000",
" ","2342  ","茂矽            ","263,000","0","263,000",
" ","2408  ","南亞科          ","260,000","0","260,000",
" ",="01005T","三鼎            ","251,000","0","251,000",
" ","3017  ","奇鋐            ","250,000","0","250,000",
" ","2015  ","豐興            ","400,000","160,000","240,000",
" ","6239  ","力成            ","407,000","167,000","240,000",
" ","5434  ","崇越            ","214,000","0","214,000",
" ","2028  ","威致            ","200,000","0","200,000",
" ","2399  ","映泰            ","200,000","0","200,000",
" ","2908  ","特力            ","200,000","0","200,000",
" ","3024  ","憶聲            ","200,000","0","200,000",
" ","2912  ","統一超          ","185,000","0","185,000",
" ","3025  ","星通            ","180,000","0","180,000",
" ","2538  ","基泰            ","300,000","123,000","177,000",
" ","5305  ","敦南            ","155,000","0","155,000",
" ","1733  ","五鼎            ","150,000","0","150,000",
" ","3014  ","聯陽            ","150,000","0","150,000",
" ","2436  ","偉詮電          ","190,000","50,000","140,000",
" ","2704  ","國賓            ","130,000","0","130,000",
