"095年10月25日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="04433 ","日盛48          ","28,428,000","2,565,000","25,863,000",
"2885  ","元大金          ","2,260,000","0","2,260,000",
"3481  ","群創            ","2,391,000","315,000","2,076,000",
="01004T","土銀富邦R2      ","1,996,000","0","1,996,000",
"2323  ","中環            ","1,769,000","0","1,769,000",
"2504  ","國產            ","1,792,000","246,000","1,546,000",
="03566 ","永豐3K          ","1,265,000","0","1,265,000",
"2002  ","中鋼            ","1,416,000","156,350","1,259,650",
="03937 ","凱基3J          ","1,323,000","324,000","999,000",
="04018 ","兆豐E6          ","1,941,000","952,000","989,000",
"2330  ","台積電          ","992,000","44,000","948,000",
"2356  ","英業達          ","1,117,000","208,000","909,000",
="04005 ","國泰FZ          ","1,054,000","252,000","802,000",
"3062  ","建漢            ","811,000","86,000","725,000",
="04278 ","日盛46          ","727,000","16,000","711,000",
"2441  ","超豐            ","751,000","46,001","704,999",
"3017  ","奇鋐            ","700,000","2,000","698,000",
"2340  ","光磊            ","1,021,000","382,000","639,000",
="03741 ","日盛07          ","594,000","0","594,000",
"1312  ","國喬            ","581,000","2,000","579,000",
"6116  ","彩晶            ","507,000","0","507,000",
"1303  ","南亞            ","497,000","0","497,000",
="03608 ","群益26          ","483,000","0","483,000",
"1434  ","福懋            ","479,000","0","479,000",
"1409  ","新纖            ","527,000","60,000","467,000",
="03997 ","群益43          ","554,000","92,000","462,000",
="03965 ","元大EA          ","1,415,000","970,000","445,000",
="04305P","A50反1凱基93售02","2,320,000","1,888,000","432,000",
"6239  ","力成            ","460,000","32,000","428,000",
"2376  ","技嘉            ","505,000","84,000","421,000",
="03942 ","日盛13          ","1,009,000","594,000","415,000",
="04169 ","工銀KW          ","733,000","323,000","410,000",
"1326  ","台化            ","412,000","2,000","410,000",
="03848 ","永豐5C          ","407,000","10,000","397,000",
"3042  ","晶技            ","416,000","21,000","395,000",
"2481  ","強茂            ","386,000","2,000","384,000",
="04367 ","大華MV          ","442,000","80,000","362,000",
="03943 ","日盛14          ","396,000","50,000","346,000",
="04285 ","凱基4G          ","1,595,000","1,251,000","344,000",
="03978 ","富邦CN          ","1,399,000","1,070,000","329,000",
"2610  ","華航            ","328,000","0","328,000",
="04178 ","永豐6T          ","319,000","2,000","317,000",
="03993 ","永豐5S          ","1,631,000","1,319,000","312,000",
"2342  ","茂矽            ","1,489,000","1,178,000","311,000",
="01002T","土銀國泰R1      ","300,000","0","300,000",
"2499  ","東貝            ","300,000","1,000","299,000",
="04271 ","日盛39          ","805,000","507,000","298,000",
="03917 ","富邦CD          ","1,393,000","1,105,000","288,000",
"9933  ","中鼎            ","305,478","22,000","283,478",
="03839 ","國泰FX          ","451,000","182,000","269,000",
="04205 ","元大BG          ","665,000","397,000","268,000",
="04389P","台積電凱基94售04","2,140,000","1,873,000","267,000",
"2476  ","鉅祥            ","273,000","13,000","260,000",
"3034  ","聯詠            ","329,000","74,000","255,000",
"1710  ","東聯            ","254,000","0","254,000",
="04249 ","大華MR          ","2,146,000","1,893,000","253,000",
="03846 ","永豐5A          ","365,000","113,000","252,000",
"2363  ","矽統            ","252,000","1,000","251,000",
="04179 ","永豐6U          ","344,000","95,000","249,000",
="04238 ","工銀LD          ","2,255,000","2,013,000","242,000",
="04037 ","永豐6B          ","893,000","667,000","226,000",
"2107  ","厚生            ","223,000","7,000","216,000",
="03876 ","永昌LG          ","264,000","50,000","214,000",
"9927  ","泰銘            ","247,000","39,000","208,000",
="03834 ","工銀KD          ","653,000","450,000","203,000",
"2880  ","華南金          ","235,000","33,000","202,000",
="03894 ","康和CC          ","792,000","594,000","198,000",
"2311  ","日月光          ","209,000","12,000","197,000",
="04004 ","凱基3Q          ","209,000","14,000","195,000",
"1102  ","亞泥            ","196,000","5,000","191,000",
="03985 ","永昌LW          ","1,468,000","1,278,000","190,000",
"2301  ","光寶科          ","240,000","50,000","190,000",
="03975 ","元大90          ","793,000","607,000","186,000",
="04015 ","兆豐E3          ","234,000","51,000","183,000",
"2890  ","永豐金          ","190,000","15,000","175,000",
"1229  ","聯華            ","174,000","0","174,000",
"1504  ","東元            ","174,000","0","174,000",
="03883 ","永昌LP          ","1,465,000","1,295,000","170,000",
="03695 ","富邦BH          ","168,000","1,000","167,000",
="03868 ","永豐5J          ","188,000","22,000","166,000",
="03862 ","富邦CC          ","360,000","195,000","165,000",
"2607  ","榮運            ","165,000","0","165,000",
="03999 ","群益46          ","162,000","0","162,000",
"1503  ","士電            ","191,000","31,000","160,000",
="03928 ","大華LJ          ","1,491,000","1,332,000","159,000",
"2615  ","萬海            ","156,000","0","156,000",
="04101 ","凱基3V          ","769,000","617,000","152,000",
="04027 ","兆豐F6          ","697,000","546,000","151,000",
="04047 ","凱基3R          ","579,000","434,000","145,000",
"2609  ","陽明            ","177,000","33,000","144,000",
"6145  ","勁永            ","146,000","2,000","144,000",
="04318P","大成鋼永豐93售02","384,000","243,000","141,000",
="03995 ","永豐5U          ","395,000","255,000","140,000",
="04002 ","凱基3N          ","567,000","429,000","138,000",
="04154 ","日盛29          ","776,000","638,000","138,000",
"2845  ","遠東銀          ","190,000","52,000","138,000",
="04093 ","元富KS          ","159,000","24,000","135,000",
="04266 ","永豐7V          ","980,000","845,000","135,000",
"2485  ","兆赫            ","444,000","310,000","134,000",
="03927 ","大華LI          ","191,000","58,000","133,000",
="04272 ","日盛40          ","561,000","429,000","132,000",
"6289  ","華上            ","133,000","1,000","132,000",
="04217 ","日盛36          ","506,000","376,000","130,000",
"2104  ","國際中橡        ","295,000","165,000","130,000",
="03963 ","康和CF          ","1,005,000","876,000","129,000",
="04307 ","統一DE          ","328,000","202,000","126,000",
"2836  ","高雄銀          ","131,000","5,000","126,000",
="04303 ","康和CV          ","643,000","519,000","124,000",
"9914  ","美利達          ","136,000","13,000","123,000",
="04237 ","工銀LC          ","268,000","148,000","120,000",
"3007  ","綠點            ","118,000","0","118,000",
="04043 ","日盛23          ","644,000","527,000","117,000",
