"107年03月21日 投信買賣超彙總表"
"","證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
" ","2337  ","旺宏            ","3,147,000","500,000","2,647,000",
" ","6141  ","柏承            ","2,302,000","0","2,302,000",
" ","2349  ","錸德            ","2,000,000","0","2,000,000",
" ","2408  ","南亞科          ","1,751,000","0","1,751,000",
" ","3026  ","禾伸堂          ","1,277,000","28,000","1,249,000",
" ","2492  ","華新科          ","1,148,000","50,000","1,098,000",
" ","2311  ","日月光          ","1,078,000","0","1,078,000",
" ","2347  ","聯強            ","1,059,000","0","1,059,000",
" ","5305  ","敦南            ","929,000","0","929,000",
" ","2449  ","京元電子        ","675,000","80,000","595,000",
" ","2454  ","聯發科          ","555,000","2,000","553,000",
" ","1605  ","華新            ","556,000","97,000","459,000",
" ","2327  ","國巨            ","471,000","67,000","404,000",
" ","2379  ","瑞昱            ","372,000","15,000","357,000",
" ","2915  ","潤泰全          ","327,000","0","327,000",
" ","6213  ","聯茂            ","350,000","35,000","315,000",
" ",="00649 ","FH香港          ","300,000","0","300,000",
" ","3661  ","世芯-KY         ","300,000","5,000","295,000",
" ","2474  ","可成            ","176,000","0","176,000",
" ","2456  ","奇力新          ","492,000","317,000","175,000",
" ","1760  ","寶齡富錦        ","156,000","0","156,000",
" ","6414  ","樺漢            ","154,000","3,000","151,000",
" ","1536  ","和大            ","163,000","25,000","138,000",
" ","8464  ","億豐            ","133,000","0","133,000",
" ","1476  ","儒鴻            ","142,000","15,000","127,000",
" ","6531  ","愛普            ","167,000","53,000","114,000",
" ","1440  ","南紡            ","80,000","0","80,000",
" ","6224  ","聚鼎            ","75,000","0","75,000",
" ","9938  ","百和            ","73,500","0","73,500",
" ","3443  ","創意            ","67,000","0","67,000",
" ","3035  ","智原            ","60,000","0","60,000",
" ","4148  ","全宇生技-KY     ","39,000","0","39,000",
" ","3437  ","榮創            ","38,000","0","38,000",
" ","2723  ","美食-KY         ","30,000","0","30,000",
" ","5434  ","崇越            ","51,000","21,000","30,000",
" ","3665  ","貿聯-KY         ","20,000","2,000","18,000",
