"097年10月17日 自營商買賣超彙總表"
"證券代號","證券名稱","買進股數","賣出股數","買賣超股數",
="05960 ","凱基KW          ","14,069,000","19,000","14,050,000",
="05961 ","凱基KY          ","14,472,000","422,000","14,050,000",
="05958 ","凱基KT          ","14,105,000","60,000","14,045,000",
="05959 ","富邦FU          ","14,625,000","583,000","14,042,000",
="05945 ","群益HQ          ","14,298,000","289,000","14,009,000",
="05947 ","群益HS          ","14,000,000","0","14,000,000",
="05948 ","群益HT          ","14,000,000","0","14,000,000",
="05949 ","群益HU          ","14,000,000","0","14,000,000",
="05953 ","大華BC          ","14,041,000","41,000","14,000,000",
="05956 ","凱基KR          ","14,011,000","11,000","14,000,000",
="05952 ","大華BB          ","14,065,000","69,000","13,996,000",
="05950 ","群益HV          ","13,994,000","0","13,994,000",
="05955 ","大華BE          ","14,080,000","86,000","13,994,000",
="05946 ","群益HR          ","13,972,000","40,000","13,932,000",
="05951 ","群益HW          ","13,850,000","0","13,850,000",
="05954 ","大華BD          ","13,990,000","227,000","13,763,000",
="05957 ","凱基KS          ","14,159,000","739,000","13,420,000",
"3045  ","台灣大          ","4,125,000","467,100","3,657,900",
"2834  ","臺企銀          ","8,453,000","5,629,000","2,824,000",
"5854  ","合庫            ","2,040,000","41,200","1,998,800",
"2603  ","長榮            ","1,177,000","14,000","1,163,000",
"4904  ","遠傳            ","1,134,000","90,000","1,044,000",
"2330  ","台積電          ","1,243,000","378,000","865,000",
="05061 ","統一GM          ","2,532,000","1,707,000","825,000",
="03955 ","兆豐D2          ","506,000","0","506,000",
="08043 ","統一EU          ","646,000","175,000","471,000",
"2545  ","皇翔            ","411,000","1,000","410,000",
"3189  ","景碩            ","420,000","20,000","400,000",
"2367  ","燿華            ","410,000","11,000","399,000",
="04865 ","亞東JZ          ","2,081,000","1,712,000","369,000",
="05167 ","群益E6          ","878,000","521,000","357,000",
"3231  ","緯創            ","395,000","57,899","337,101",
"2441  ","超豐            ","332,000","120","331,880",
"2801  ","彰銀            ","609,000","287,000","322,000",
="05494 ","國泰CA          ","532,000","263,000","269,000",
="05794 ","日盛FN          ","1,264,000","1,020,000","244,000",
="05124 ","富邦EM          ","266,000","28,000","238,000",
="03042 ","寶來53          ","236,000","0","236,000",
="05413 ","台証71          ","1,162,000","952,000","210,000",
"2504  ","國產            ","229,000","31,000","198,000",
"2618  ","長榮航          ","351,000","158,000","193,000",
="0056  ","元大高股息      ","186,000","0","186,000",
="05155 ","統一HF          ","180,000","2,000","178,000",
"2536  ","宏普            ","170,000","0","170,000",
"2105  ","正新            ","255,000","96,000","159,000",
="04755 ","群益96          ","175,000","20,000","155,000",
"3474  ","華亞科          ","237,000","84,000","153,000",
="05162 ","元大GE          ","561,000","416,000","145,000",
"3006  ","晶豪科          ","151,000","8,000","143,000",
"2368  ","金像電          ","148,000","6,000","142,000",
="05073 ","永昌NM          ","479,000","344,000","135,000",
="05795 ","日盛FP          ","1,454,000","1,320,000","134,000",
="03039 ","寶來50          ","298,000","167,000","131,000",
"2324  ","仁寶            ","178,000","48,000","130,000",
"2317  ","鴻海            ","843,000","715,000","128,000",
"2891  ","中信金          ","200,000","72,644","127,356",
"2311  ","日月光          ","453,000","326,000","127,000",
="0054  ","元大台商50      ","121,000","0","121,000",
"2347  ","聯強            ","498,000","377,000","121,000",
"2356  ","英業達          ","200,000","79,000","121,000",
"2393  ","億光            ","123,000","3,000","120,000",
="03038 ","寶來49          ","119,000","0","119,000",
"2379  ","瑞昱            ","147,000","28,700","118,300",
="04258P","健策國票94售01  ","267,000","149,000","118,000",
"1101  ","台泥            ","244,000","133,000","111,000",
